,Ages,Gender,Income,Race,Government,County,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days,Cigarettes,Cig Friend Offer Chance,Cigs Per Day,Cig Everyday Use Age
37767,21.0,1.0,2.0,1.0,1.0,1,1.0,19,36,1,1,15,0,,NaN,30,18
37768,14.0,1.0,1.0,7.0,0.0,1,0.0,0,0,0,0,0,0,,NaN,3,0
37769,15.0,1.0,4.0,1.0,0.0,2,1.0,19,60,6,1,14,80,,NaN,0,0
37770,57.5,0.0,1.0,2.0,0.0,1,0.0,0,0,0,0,0,0,0.0,NaN,0,0
37771,18.0,0.0,2.0,2.0,0.0,2,0.0,17,0,0,0,0,0,0.0,NaN,0,0
37772,13.0,0.0,4.0,1.0,0.0,1,0.0,16,0,0,0,0,0,0.0,0,0,0
37773,18.0,1.0,3.0,1.0,0.0,2,1.0,16,12,10,0,0,0,,NaN,1,0
37774,21.0,1.0,1.0,1.0,0.0,2,1.0,14,48,5,0,0,0,0.0,NaN,0,0
37775,15.0,0.0,1.0,7.0,1.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
37776,22.5,1.0,2.0,1.0,0.0,2,1.0,0,156,NaN,1,18,0,,NaN,19,0
37777,57.5,1.0,1.0,2.0,0.0,1,1.0,18,0,0,0,0,0,,NaN,3,18
37778,14.0,0.0,4.0,2.0,0.0,3,0.0,0,0,0,0,0,0,0.0,0,0,0
37779,27.5,1.0,3.0,1.0,0.0,1,1.0,16,0,0,1,16,312,,NaN,30,16
37780,12.0,1.0,4.0,6.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
37781,17.0,1.0,2.0,7.0,1.0,1,1.0,NaN,0,0,0,0,0,,NaN,0,0
37782,19.0,0.0,4.0,1.0,1.0,1,0.0,15,0,0,0,0,0,0.0,NaN,0,0
37783,12.0,0.0,2.0,7.0,1.0,3,0.0,16,0,0,0,0,0,0.0,0,0,0
37784,13.0,0.0,1.0,7.0,0.0,3,1.0,15,11,2,0,0,0,,NaN,0,0
37785,24.5,0.0,3.0,1.0,0.0,1,1.0,21,52,3,1,18,0,,NaN,0,0
37786,20.0,1.0,1.0,1.0,0.0,1,1.0,18,104,2,0,0,0,,NaN,0,0
37787,15.0,0.0,2.0,1.0,0.0,1,0.0,15,0,0,0,0,0,0.0,0,0,0
37788,17.0,1.0,4.0,1.0,0.0,1,1.0,15,NaN,9,0,0,0,0.0,0,0,0
37789,16.0,0.0,4.0,1.0,0.0,3,0.0,0,0,0,0,0,0,0.0,0,0,0
37790,16.0,0.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
37791,21.0,0.0,2.0,1.0,0.0,2,1.0,14,104,2,0,0,0,0.0,NaN,0,0
37792,19.0,1.0,1.0,1.0,0.0,3,1.0,16,104,6,1,17,339,,NaN,25,0
37793,19.0,1.0,2.0,7.0,0.0,3,1.0,13,32,NaN,1,12,120,,NaN,2,0
37794,32.5,0.0,1.0,7.0,0.0,2,1.0,0,0,0,0,0,0,0.0,NaN,0,0
37795,15.0,1.0,3.0,1.0,0.0,2,0.0,13,0,0,0,0,0,0.0,0,0,0
37796,27.5,0.0,2.0,7.0,0.0,2,1.0,13,120,3,1,13,0,,NaN,0,0
37797,24.5,0.0,2.0,1.0,0.0,2,1.0,16,337,NaN,0,0,0,,NaN,0,0
37798,12.0,1.0,4.0,1.0,0.0,3,0.0,20,0,0,0,0,0,0.0,0,0,0
37799,19.0,0.0,3.0,1.0,0.0,3,1.0,0,52,1,0,0,0,,NaN,0,0
37800,32.5,0.0,2.0,1.0,0.0,2,1.0,0,260,3,1,15,0,,NaN,0,0
37801,17.0,0.0,2.0,7.0,1.0,1,0.0,15,0,0,0,0,0,0.0,0,0,0
37802,15.0,1.0,2.0,7.0,0.0,1,0.0,15,0,0,0,0,0,0.0,0,0,0
37803,57.5,1.0,2.0,5.0,0.0,2,1.0,17,104,1,0,0,0,,NaN,0,25
37804,42.5,0.0,2.0,2.0,1.0,1,1.0,15,4,0,1,18,0,,NaN,0,0
37805,17.0,1.0,2.0,7.0,0.0,2,1.0,0,180,0,1,12,260,,NaN,10,14
37806,19.0,1.0,3.0,1.0,0.0,3,0.0,17,0,0,0,0,0,0.0,NaN,0,0
37807,42.5,0.0,4.0,1.0,0.0,2,1.0,19,20,Not sure,0,0,0,,NaN,30,22
37808,13.0,1.0,4.0,1.0,0.0,2,1.0,0,1,0,0,0,0,0.0,25,0,0
37809,24.5,0.0,2.0,1.0,0.0,1,1.0,17,156,4,1,17,1,,NaN,0,21
37810,24.5,0.0,4.0,1.0,0.0,3,1.0,0,156,4,1,16,0,,NaN,0,0
37811,22.5,1.0,4.0,1.0,0.0,2,1.0,15,104,3,0,0,0,,NaN,4,0
37812,42.5,1.0,1.0,7.0,0.0,1,1.0,16,0,0,0,0,0,0.0,NaN,0,0
37813,22.5,1.0,2.0,1.0,1.0,1,1.0,17,5,4,0,0,0,0.0,NaN,0,0
37814,13.0,0.0,1.0,1.0,1.0,3,1.0,0,NaN,NaN,1,13,1,,NaN,0,0
37815,22.5,0.0,2.0,1.0,1.0,1,1.0,19,0,0,1,15,0,,NaN,28,18
37816,42.5,1.0,2.0,7.0,1.0,2,1.0,16,104,6,1,12,260,,NaN,30,13
37817,13.0,0.0,2.0,1.0,0.0,2,0.0,14,0,0,0,0,0,0.0,0,0,0
37818,20.0,0.0,4.0,5.0,0.0,3,1.0,16,156,0,1,17,52,,NaN,0,0
37819,21.0,0.0,2.0,2.0,0.0,1,1.0,0,12,0,0,0,0,,NaN,NaN,0
37820,57.5,1.0,4.0,1.0,0.0,3,1.0,19,72,8,1,15,0,,NaN,0,16
37821,24.5,1.0,2.0,1.0,1.0,2,1.0,0,24,6,1,18,0,,NaN,30,16
37822,57.5,0.0,3.0,1.0,0.0,2,1.0,0,2,0,0,0,0,0.0,NaN,0,0
37823,13.0,0.0,1.0,7.0,1.0,1,0.0,NaN,0,0,0,0,0,0.0,25,0,0
37824,22.5,0.0,2.0,1.0,0.0,3,1.0,16,156,4,1,15,0,,NaN,25,16
37825,12.0,0.0,4.0,1.0,0.0,1,0.0,18,0,0,0,0,0,0.0,0,0,0
37826,42.5,0.0,2.0,1.0,0.0,1,1.0,15,2,NaN,1,20,0,,NaN,12,18
37827,13.0,1.0,3.0,1.0,0.0,1,0.0,14,0,0,0,0,0,0.0,0,0,0
37828,15.0,0.0,1.0,1.0,1.0,1,1.0,15,NaN,NaN,0,0,0,0.0,0,0,0
37829,24.5,0.0,2.0,2.0,1.0,1,1.0,19,48,2,0,0,0,0.0,NaN,0,0
37830,42.5,1.0,3.0,7.0,0.0,1,0.0,14,0,0,0,0,0,0.0,NaN,0,0
37831,24.5,1.0,3.0,1.0,0.0,2,1.0,13,60,2,1,15,312,,NaN,0,0
37832,18.0,1.0,4.0,1.0,1.0,3,0.0,14,0,0,0,0,0,0.0,NaN,0,0
37833,22.5,1.0,4.0,1.0,0.0,2,1.0,21,260,5,1,13,52,,NaN,30,15
37834,24.5,0.0,1.0,7.0,1.0,1,1.0,26,0,0,1,14,0,,NaN,30,14
37835,24.5,0.0,3.0,7.0,0.0,2,1.0,18,96,2,1,21,0,,NaN,0,0
37836,24.5,0.0,2.0,2.0,0.0,2,1.0,17,96,5,1,21,0,,NaN,0,0
37837,17.0,1.0,2.0,1.0,0.0,1,1.0,0,60,6,1,16,106,,NaN,30,16
37838,22.5,1.0,1.0,2.0,1.0,1,1.0,0,17,2,0,0,0,0.0,NaN,0,0
37839,20.0,0.0,1.0,2.0,1.0,1,0.0,12,0,0,0,0,0,0.0,NaN,0,0
37840,24.5,1.0,1.0,7.0,1.0,2,1.0,14,24,0,1,22,0,,NaN,0,0
37841,18.0,1.0,3.0,1.0,0.0,3,1.0,15,17,0,0,0,0,0.0,NaN,0,0
37842,57.5,0.0,4.0,1.0,0.0,2,1.0,14,260,3,0,0,0,,NaN,0,0
37843,42.5,1.0,4.0,1.0,0.0,1,1.0,0,24,2,0,0,0,0.0,NaN,0,0
37844,15.0,0.0,2.0,1.0,1.0,1,0.0,18,0,0,0,0,0,0.0,0,0,0
37845,21.0,1.0,2.0,2.0,0.0,1,1.0,0,240,3,1,14,364,0.0,NaN,0,0
37846,42.5,1.0,2.0,1.0,0.0,1,1.0,0,365,12,1,16,0,,NaN,30,19
37847,42.5,0.0,2.0,5.0,0.0,3,1.0,21,2,0,0,0,0,0.0,NaN,0,0
37848,19.0,1.0,2.0,1.0,0.0,2,0.0,0,0,0,0,0,0,0.0,NaN,0,0
37849,32.5,0.0,3.0,1.0,0.0,3,1.0,2,104,2,1,18,0,,NaN,0,0
37850,12.0,1.0,1.0,1.0,0.0,1,0.0,21,0,0,0,0,0,0.0,0,0,0
37851,70.0,0.0,2.0,1.0,0.0,3,1.0,13,5,1,0,0,0,,NaN,0,20
37852,42.5,1.0,4.0,1.0,0.0,3,1.0,17,96,3,1,16,20,,NaN,0,0
37853,17.0,1.0,2.0,7.0,1.0,3,0.0,0,0,0,1,14,104,0.0,25,0,0
37854,18.0,0.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0.0,NaN,0,0
37855,22.5,1.0,2.0,1.0,0.0,3,1.0,16,108,2,0,0,0,,NaN,0,0
37856,42.5,0.0,1.0,1.0,1.0,1,1.0,0,0,0,0,0,0,0.0,NaN,0,0
37857,14.0,1.0,2.0,7.0,1.0,1,0.0,13,0,0,0,0,0,0.0,25,0,0
37858,42.5,0.0,3.0,1.0,0.0,2,1.0,0,104,2,1,18,0,,NaN,30,19
37859,18.0,0.0,3.0,1.0,0.0,2,0.0,9,0,0,0,0,0,0.0,NaN,0,0
37860,15.0,0.0,1.0,2.0,1.0,2,1.0,20,1,0,0,0,0,0.0,0,0,0
37861,42.5,1.0,4.0,1.0,0.0,2,0.0,18,0,0,0,0,0,0.0,NaN,0,0
37862,57.5,0.0,4.0,1.0,0.0,1,1.0,19,2,0,0,0,0,,NaN,0,0
37863,32.5,1.0,4.0,5.0,0.0,2,1.0,0,104,6,0,0,0,,NaN,30,19
37864,12.0,1.0,1.0,7.0,1.0,1,0.0,21,0,0,0,0,0,0.0,0,0,0
37865,19.0,0.0,2.0,2.0,1.0,3,1.0,22,338,2,1,18,99,0.0,NaN,0,0
37866,19.0,1.0,4.0,1.0,0.0,1,1.0,21,7,0,1,16,24,,NaN,10,18
37867,42.5,1.0,4.0,2.0,0.0,2,1.0,18,52,2,1,16,2,,NaN,0,0
37868,18.0,1.0,3.0,7.0,0.0,2,1.0,13,60,6,1,15,24,,NaN,0,0
37869,42.5,0.0,4.0,7.0,0.0,3,1.0,10,24,2,1,16,0,,NaN,5,0
37870,22.5,1.0,3.0,1.0,0.0,1,1.0,21,60,1,0,0,0,0.0,NaN,0,0
37871,32.5,1.0,2.0,2.0,1.0,3,1.0,20,3,3,0,0,0,0.0,NaN,0,0
37872,16.0,1.0,4.0,1.0,0.0,2,0.0,15,0,0,0,0,0,0.0,0,0,0
37873,17.0,0.0,3.0,1.0,0.0,1,1.0,0,12,0,1,14,24,,NaN,0,0
37874,42.5,1.0,4.0,1.0,0.0,1,1.0,18,260,1,0,0,0,,NaN,0,0
37875,42.5,0.0,2.0,2.0,0.0,2,1.0,20,48,2,1,22,144,,NaN,2,0
37876,70.0,0.0,4.0,1.0,0.0,1,1.0,12,260,2,0,0,0,,NaN,0,20
37877,42.5,0.0,4.0,1.0,0.0,1,1.0,0,24,2,0,0,0,,NaN,0,0
37878,42.5,1.0,4.0,2.0,0.0,2,1.0,NaN,120,4,1,18,0,0.0,NaN,0,0
37879,70.0,0.0,1.0,7.0,1.0,2,0.0,21,0,0,0,0,0,0.0,NaN,0,0
37880,14.0,1.0,4.0,1.0,0.0,3,0.0,0,0,0,0,0,0,0.0,0,0,0
37881,70.0,1.0,1.0,7.0,1.0,3,1.0,19,0,0,0,0,0,0.0,NaN,0,0
37882,70.0,0.0,1.0,1.0,1.0,2,1.0,25,0,0,0,0,0,0.0,NaN,0,0
37883,21.0,0.0,1.0,7.0,0.0,1,0.0,17,0,0,0,0,0,0.0,NaN,0,0
37884,24.5,0.0,2.0,7.0,0.0,3,1.0,0,156,2,1,15,0,,NaN,0,0
37885,19.0,0.0,3.0,1.0,1.0,1,1.0,0,15,3,1,12,0,,NaN,30,18
37886,42.5,0.0,4.0,5.0,0.0,2,1.0,0,5,0,0,0,0,0.0,NaN,0,0
37887,15.0,0.0,4.0,1.0,0.0,3,1.0,0,3,0,0,0,0,,NaN,NaN,0
37888,12.0,1.0,4.0,1.0,0.0,3,0.0,15,0,0,0,0,0,0.0,0,0,0
37889,70.0,0.0,2.0,1.0,0.0,3,1.0,20,260,2,0,0,0,,NaN,0,18
37890,15.0,0.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
37891,42.5,0.0,4.0,1.0,0.0,1,1.0,0,156,2,0,0,0,,NaN,0,0
37892,32.5,1.0,2.0,7.0,0.0,1,1.0,21,12,0,0,0,0,0.0,NaN,0,0
37893,57.5,1.0,4.0,1.0,0.0,3,1.0,20,24,0,1,18,0,0.0,NaN,0,0
37894,20.0,0.0,2.0,1.0,0.0,1,1.0,18,20,0,0,0,0,,NaN,0,0
37895,17.0,1.0,2.0,1.0,1.0,1,1.0,0,1,0,0,0,0,0.0,25,0,0
37896,22.5,0.0,1.0,1.0,1.0,1,1.0,17,4,0,1,15,0,,NaN,27,17
37897,20.0,1.0,3.0,1.0,0.0,2,1.0,16,1,0,0,0,0,,NaN,20,19
37898,14.0,1.0,4.0,1.0,0.0,3,1.0,17,0,0,0,0,0,0.0,0,0,0
37899,16.0,1.0,4.0,1.0,0.0,2,1.0,NaN,1,0,0,0,0,0.0,0,0,0
37900,18.0,0.0,1.0,5.0,0.0,2,1.0,15,2,2,0,0,0,,NaN,0,0
37901,20.0,0.0,1.0,1.0,1.0,2,1.0,18,24,NaN,0,0,0,0.0,NaN,0,0
37902,42.5,0.0,2.0,1.0,0.0,3,1.0,13,120,5,1,20,0,,NaN,30,22
37903,18.0,1.0,4.0,1.0,0.0,2,1.0,21,0,0,1,15,0,,NaN,5,15
37904,32.5,0.0,4.0,5.0,0.0,3,1.0,15,52,1,0,0,0,,NaN,0,0
37905,15.0,0.0,4.0,1.0,0.0,3,1.0,0,7,3,1,13,312,,NaN,1,0
37906,42.5,0.0,4.0,1.0,0.0,1,1.0,0,104,4,0,0,0,0.0,NaN,0,0
37907,27.5,1.0,3.0,1.0,0.0,2,1.0,17,5,0,1,16,0,,NaN,30,18
37908,15.0,1.0,4.0,1.0,0.0,1,0.0,18,0,0,0,0,0,0.0,0,0,0
37909,13.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
37910,27.5,0.0,4.0,5.0,0.0,1,1.0,15,2,0,0,0,0,0.0,NaN,0,0
37911,22.5,0.0,3.0,1.0,0.0,3,1.0,0,96,0,0,0,0,0.0,NaN,0,0
37912,24.5,0.0,1.0,3.0,1.0,1,1.0,0,20,NaN,1,13,4,,NaN,23,0
37913,57.5,1.0,3.0,7.0,1.0,1,1.0,0,0,0,0,0,0,,NaN,0,0
37914,17.0,0.0,2.0,5.0,0.0,2,0.0,21,0,0,0,0,0,0.0,0,0,0
37915,57.5,0.0,3.0,1.0,0.0,2,1.0,17,36,2,0,0,0,,NaN,0,17
37916,22.5,0.0,1.0,7.0,1.0,1,0.0,15,0,0,0,0,0,0.0,NaN,0,0
37917,18.0,1.0,4.0,1.0,0.0,2,1.0,0,36,3,0,0,0,0.0,NaN,0,0
37918,27.5,1.0,2.0,7.0,1.0,3,1.0,25,24,1,0,0,0,0.0,NaN,0,0
37919,24.5,0.0,1.0,5.0,0.0,1,1.0,0,104,NaN,0,0,0,,NaN,0,21
37920,42.5,1.0,1.0,1.0,0.0,2,1.0,14,6,3,1,17,0,,NaN,30,18
37921,19.0,1.0,4.0,2.0,0.0,1,1.0,15,1,1,0,0,0,0.0,NaN,0,0
37922,19.0,1.0,4.0,6.0,0.0,1,0.0,16,0,0,0,0,0,0.0,NaN,0,0
37923,57.5,0.0,4.0,4.0,0.0,3,1.0,16,0,0,0,0,0,,NaN,30,23
37924,14.0,0.0,2.0,7.0,1.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
37925,27.5,0.0,2.0,1.0,0.0,1,1.0,15,156,1,1,20,1,,NaN,0,0
37926,22.5,1.0,4.0,1.0,0.0,1,1.0,12,52,2,0,0,0,0.0,NaN,0,0
37927,32.5,1.0,4.0,1.0,0.0,2,0.0,13,0,0,0,0,0,0.0,NaN,0,0
37928,24.5,1.0,2.0,1.0,0.0,2,1.0,20,104,8,1,18,260,,NaN,15,0
37929,12.0,1.0,4.0,1.0,0.0,3,0.0,18,0,0,0,0,0,0.0,0,0,0
37930,17.0,1.0,4.0,2.0,0.0,2,0.0,15,0,0,0,0,0,0.0,0,0,0
37931,18.0,1.0,2.0,7.0,0.0,1,1.0,16,72,2,0,0,0,,NaN,2,0
37932,12.0,1.0,1.0,1.0,1.0,1,1.0,0,0,0,0,0,0,0.0,0,0,0
37933,21.0,1.0,1.0,7.0,0.0,1,0.0,20,0,0,0,0,0,0.0,NaN,0,0
37934,18.0,0.0,1.0,7.0,0.0,2,1.0,15,0,0,0,0,0,0.0,NaN,0,0
37935,42.5,0.0,1.0,2.0,1.0,2,1.0,0,NaN,NaN,1,20,0,0.0,NaN,0,0
37936,19.0,1.0,1.0,1.0,0.0,3,1.0,14,52,NaN,1,13,100,,NaN,15,15
37937,57.5,0.0,4.0,1.0,0.0,3,1.0,0,4,0,0,0,0,0.0,NaN,0,0
37938,12.0,0.0,4.0,1.0,0.0,1,0.0,17,0,0,0,0,0,0.0,25,0,0
37939,24.5,1.0,3.0,1.0,0.0,1,1.0,0,104,7,0,0,0,0.0,NaN,0,0
37940,21.0,1.0,3.0,1.0,0.0,1,1.0,0,144,4,1,13,10,,NaN,1,0
37941,16.0,1.0,2.0,1.0,0.0,1,1.0,13,1,0,0,0,0,0.0,0,0,0
37942,16.0,1.0,4.0,1.0,0.0,1,0.0,19,0,0,0,0,0,0.0,0,0,0
37943,42.5,1.0,4.0,7.0,0.0,1,1.0,NaN,3,1,0,0,0,0.0,NaN,0,0
37944,42.5,1.0,3.0,2.0,1.0,2,1.0,20,0,0,1,14,0,,NaN,25,14
37945,22.5,0.0,1.0,1.0,0.0,1,1.0,0,52,2,1,16,2,,NaN,0,0
37946,15.0,1.0,2.0,2.0,1.0,3,0.0,17,0,0,0,0,0,0.0,75,0,0
37947,14.0,0.0,4.0,1.0,0.0,3,0.0,10,0,0,0,0,0,0.0,0,0,0
37948,42.5,0.0,1.0,7.0,0.0,2,0.0,0,0,0,0,0,0,0.0,NaN,0,0
37949,21.0,0.0,4.0,5.0,0.0,3,1.0,23,60,4,0,0,0,0.0,NaN,0,0
37950,21.0,0.0,2.0,7.0,1.0,1,1.0,16,2,0,0,0,0,0.0,NaN,0,0
37951,24.5,1.0,3.0,1.0,0.0,2,1.0,0,36,3,0,0,0,,NaN,0,0
37952,15.0,0.0,2.0,7.0,1.0,1,0.0,20,0,0,0,0,0,0.0,0,0,0
37953,42.5,0.0,3.0,1.0,0.0,1,1.0,0,5,0,1,21,0,,NaN,8,19
37954,18.0,0.0,4.0,1.0,0.0,2,1.0,NaN,2,4,0,0,0,0.0,NaN,0,0
37955,14.0,0.0,2.0,5.0,0.0,3,0.0,21,0,0,0,0,0,0.0,0,0,0
37956,22.5,1.0,4.0,1.0,0.0,3,1.0,14,208,3,1,14,0,,NaN,0,16
37957,14.0,1.0,3.0,7.0,0.0,3,0.0,0,0,0,0,0,0,0.0,0,0,0
37958,57.5,0.0,2.0,1.0,1.0,3,1.0,18,72,2,1,16,0,,NaN,30,18
37959,22.5,0.0,1.0,7.0,1.0,1,1.0,0,4,0,1,20,0,,NaN,30,18
37960,32.5,0.0,4.0,1.0,0.0,3,1.0,18,104,0,1,17,0,,NaN,0,0
37961,27.5,0.0,3.0,7.0,0.0,2,1.0,0,12,2,0,0,0,,NaN,0,0
37962,57.5,1.0,4.0,2.0,0.0,3,1.0,14,2,0,1,17,0,,NaN,0,0
37963,20.0,1.0,1.0,2.0,0.0,3,1.0,18,0,0,0,0,0,0.0,NaN,0,0
37964,57.5,0.0,4.0,1.0,0.0,1,1.0,0,104,4,1,15,14,,NaN,0,15
37965,42.5,1.0,3.0,1.0,0.0,2,1.0,0,24,2,0,0,0,,NaN,0,0
37966,22.5,0.0,4.0,1.0,0.0,2,1.0,0,156,2,0,0,0,0.0,NaN,0,0
37967,27.5,1.0,4.0,1.0,0.0,2,1.0,20,104,1,1,18,0,,NaN,0,18
37968,12.0,1.0,3.0,1.0,0.0,3,0.0,NaN,0,0,0,0,0,0.0,0,0,0
37969,15.0,0.0,4.0,2.0,0.0,1,1.0,14,2,1,1,11,0,,NaN,0,0
37970,70.0,0.0,3.0,1.0,0.0,2,0.0,15,0,0,0,0,0,0.0,NaN,0,0
37971,22.5,1.0,3.0,1.0,1.0,3,1.0,18,260,2,1,16,4,,NaN,0,0
37972,18.0,1.0,1.0,1.0,0.0,1,1.0,17,52,0,1,17,5,0.0,NaN,0,0
37973,16.0,0.0,1.0,1.0,1.0,3,0.0,25,0,0,0,0,0,0.0,0,0,0
37974,42.5,1.0,3.0,1.0,0.0,2,1.0,0,0,0,1,18,0,,NaN,15,22
37975,22.5,0.0,1.0,7.0,0.0,2,1.0,0,104,1,0,0,0,,NaN,30,21
37976,22.5,0.0,1.0,1.0,1.0,1,1.0,25,6,0,1,21,0,,NaN,2,17
37977,32.5,0.0,3.0,7.0,0.0,1,1.0,0,4,0,0,0,0,,NaN,0,0
37978,42.5,1.0,4.0,1.0,0.0,2,1.0,14,208,4,1,13,0,,NaN,0,0
37979,70.0,0.0,1.0,1.0,0.0,1,1.0,15,0,0,0,0,0,0.0,NaN,0,0
37980,42.5,0.0,4.0,1.0,0.0,1,1.0,0,36,1,0,0,0,0.0,NaN,0,0
37981,24.5,1.0,1.0,2.0,1.0,3,1.0,0,364,4,1,16,Not sure,0.0,NaN,0,0
37982,18.0,1.0,1.0,6.0,1.0,2,1.0,0,12,4,1,14,156,,NaN,17,16
37983,70.0,0.0,2.0,1.0,0.0,2,1.0,15,60,NaN,0,0,0,0.0,NaN,0,0
37984,24.5,1.0,4.0,1.0,0.0,2,1.0,0,48,4,1,21,0,,NaN,1,0
37985,17.0,1.0,2.0,1.0,1.0,1,1.0,13,1,0,0,0,0,,NaN,0,0
37986,22.5,1.0,1.0,1.0,0.0,3,1.0,30,104,1,1,14,156,,NaN,30,17
37987,15.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
37988,70.0,0.0,2.0,2.0,0.0,1,0.0,17,0,0,0,0,0,0.0,NaN,0,0
37989,13.0,1.0,3.0,1.0,0.0,2,1.0,21,5,0,0,0,0,0.0,25,0,0
37990,17.0,0.0,1.0,1.0,0.0,1,1.0,0,60,0,0,0,0,,NaN,0,0
37991,57.5,0.0,4.0,1.0,0.0,1,1.0,18,60,1,1,21,0,,NaN,0,0
37992,24.5,1.0,2.0,7.0,1.0,3,1.0,20,60,3,0,0,0,,NaN,30,16
37993,42.5,1.0,4.0,5.0,0.0,1,1.0,0,104,2,0,0,0,0.0,NaN,0,0
37994,12.0,0.0,2.0,2.0,0.0,2,0.0,18,0,0,0,0,0,0.0,0,0,0
37995,13.0,1.0,1.0,7.0,0.0,3,0.0,16,0,0,0,0,0,0.0,0,0,0
37996,16.0,0.0,2.0,1.0,0.0,1,0.0,10,0,0,0,0,0,0.0,0,0,0
37997,57.5,1.0,4.0,7.0,0.0,2,1.0,18,260,2,1,14,0,,NaN,0,0
37998,16.0,0.0,4.0,1.0,0.0,2,1.0,0,111,0,1,16,13,0.0,0,0,0
37999,24.5,1.0,1.0,4.0,0.0,2,0.0,0,0,0,0,0,0,0.0,NaN,0,0
38000,13.0,0.0,2.0,2.0,0.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
38001,21.0,1.0,1.0,2.0,1.0,1,1.0,0,104,2,1,16,0,,NaN,10,0
38002,15.0,1.0,2.0,6.0,1.0,1,0.0,18,0,0,0,0,0,0.0,0,0,0
38003,57.5,0.0,2.0,7.0,0.0,2,1.0,15,0,0,0,0,0,,NaN,0,0
38004,12.0,1.0,1.0,1.0,1.0,2,0.0,16,0,0,0,0,0,0.0,0,0,0
38005,24.5,0.0,2.0,5.0,0.0,2,1.0,0,2,0,0,0,0,0.0,NaN,0,0
38006,70.0,0.0,2.0,1.0,0.0,1,1.0,17,120,3,0,0,0,,NaN,30,15
38007,12.0,0.0,3.0,7.0,0.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
38008,42.5,0.0,1.0,7.0,1.0,3,0.0,0,0,0,0,0,0,0.0,NaN,0,0
38009,42.5,1.0,4.0,1.0,0.0,1,1.0,14,342,2,0,0,0,,NaN,22,0
38010,57.5,1.0,4.0,1.0,0.0,3,1.0,25,0,0,0,0,0,,NaN,0,0
38011,15.0,0.0,2.0,1.0,0.0,2,0.0,15,0,0,0,0,0,0.0,0,0,0
38012,16.0,0.0,3.0,1.0,0.0,2,0.0,15,0,0,0,0,0,0.0,0,0,0
38013,15.0,1.0,3.0,6.0,0.0,2,1.0,14,5,0,1,13,15,0.0,0,0,0
38014,22.5,0.0,2.0,5.0,1.0,2,1.0,14,5,1,0,0,0,0.0,NaN,0,0
38015,42.5,0.0,3.0,1.0,0.0,2,1.0,0,5,1,0,0,0,,NaN,0,0
38016,20.0,0.0,4.0,5.0,0.0,1,1.0,32,20,0,1,17,6,,NaN,0,0
38017,15.0,1.0,4.0,1.0,0.0,2,0.0,15,0,0,0,0,0,0.0,0,0,0
38018,13.0,1.0,1.0,7.0,1.0,1,0.0,18,0,0,0,0,0,0.0,25,0,0
38019,13.0,1.0,2.0,1.0,1.0,1,1.0,16,Not sure,1,0,0,0,,NaN,0,0
38020,24.5,0.0,1.0,1.0,1.0,2,1.0,0,14,0,1,19,0,,NaN,30,17
38021,14.0,1.0,4.0,6.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
38022,42.5,1.0,2.0,1.0,0.0,3,1.0,13,10,3,1,14,0,,NaN,30,14
38023,19.0,0.0,2.0,7.0,0.0,3,1.0,0,0,0,1,17,104,0.0,NaN,0,0
38024,15.0,1.0,2.0,2.0,0.0,2,0.0,15,0,0,0,0,0,0.0,0,0,0
38025,27.5,0.0,4.0,1.0,0.0,1,1.0,18,48,0,1,16,0,,NaN,0,16
38026,24.5,1.0,1.0,1.0,1.0,2,1.0,0,104,7,1,16,364,,NaN,30,21
38027,57.5,1.0,1.0,7.0,1.0,1,1.0,21,0,0,1,Not sure,24,0.0,NaN,0,0
38028,27.5,0.0,1.0,1.0,0.0,1,1.0,0,24,0,1,15,0,,NaN,30,15
38029,22.5,0.0,1.0,2.0,0.0,1,0.0,18,0,0,0,0,0,0.0,NaN,0,0
38030,70.0,0.0,2.0,1.0,0.0,1,1.0,0,0,0,0,0,0,0.0,NaN,0,0
38031,17.0,1.0,2.0,1.0,0.0,1,1.0,0,15,0,0,0,0,,NaN,0,0
38032,21.0,1.0,4.0,1.0,0.0,1,1.0,12,96,10,1,17,0,,NaN,30,14
38033,16.0,0.0,2.0,1.0,0.0,2,0.0,12,0,0,0,0,0,0.0,0,0,0
38034,57.5,0.0,3.0,1.0,0.0,1,1.0,0,12,1,0,0,0,0.0,NaN,0,0
38035,14.0,0.0,4.0,1.0,0.0,1,94.0,0,NaN,NaN,0,0,0,0.0,0,0,0
38036,17.0,1.0,1.0,6.0,1.0,2,1.0,0,12,NaN,1,15,344,,NaN,2,0
