,Ages,Gender,Income,Race,Government,County,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days
11184,57.5,0.0,2.0,1.0,0.0,2,0.0,0,0,0,0,0,0
11185,18.0,0.0,3.0,1.0,0.0,2,1.0,0,24,3,0,0,0
11186,32.5,1.0,3.0,7.0,0.0,1,1.0,18,342,6,1,15,0
11187,42.5,1.0,4.0,5.0,0.0,1,1.0,0,12,1,0,0,0
11188,42.5,1.0,4.0,2.0,0.0,2,1.0,16,6,0,1,21,10
11189,32.5,1.0,2.0,1.0,1.0,3,1.0,7,2,0,1,16,4
11190,57.5,0.0,2.0,4.0,1.0,1,0.0,15,0,0,0,0,0
11191,12.0,1.0,2.0,7.0,1.0,1,1.0,14,0,0,1,12,2
11192,70.0,1.0,1.0,1.0,0.0,1,0.0,21,0,0,0,0,0
11193,42.5,0.0,4.0,1.0,0.0,2,1.0,14,5,2,1,16,0
11194,57.5,1.0,4.0,1.0,0.0,3,1.0,16,52,3,0,0,0
11195,12.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0
11196,42.5,1.0,4.0,2.0,1.0,1,1.0,20,150,2,1,18,156
11197,57.5,1.0,2.0,1.0,1.0,1,1.0,15,0,0,1,15,0
11198,42.5,0.0,4.0,1.0,1.0,1,1.0,19,1,3,0,0,0
11199,15.0,1.0,4.0,1.0,0.0,3,1.0,17,36,1,1,13,52
11200,19.0,1.0,3.0,1.0,0.0,3,0.0,22,0,0,0,0,0
11201,32.5,0.0,2.0,1.0,0.0,3,1.0,13,48,4,0,0,0
11202,16.0,0.0,3.0,7.0,0.0,3,0.0,22,0,0,0,0,0
11203,24.5,0.0,1.0,2.0,1.0,2,0.0,14,0,0,0,0,0
11204,17.0,0.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0
11205,27.5,0.0,1.0,1.0,0.0,3,1.0,14,364,2,1,19,2
11206,42.5,0.0,4.0,1.0,0.0,1,1.0,17,5,1,1,21,0
11207,57.5,0.0,3.0,1.0,0.0,2,1.0,16,1,1,0,0,0
11208,13.0,1.0,2.0,7.0,0.0,2,0.0,15,0,0,0,0,0
11209,27.5,0.0,1.0,7.0,1.0,2,1.0,14,120,3,1,21,24
11210,42.5,1.0,1.0,1.0,1.0,2,1.0,24,48,4,0,0,0
11211,42.5,1.0,4.0,1.0,0.0,1,1.0,17,104,2,0,0,0
11212,27.5,0.0,3.0,1.0,0.0,2,1.0,15,24,2,1,23,0
11213,57.5,0.0,2.0,7.0,0.0,2,0.0,15,0,0,0,0,0
11214,42.5,1.0,2.0,2.0,1.0,2,1.0,17,104,1,1,18,0
11215,24.5,1.0,1.0,1.0,1.0,1,1.0,NaN,3,0,1,15,0
11216,32.5,1.0,2.0,2.0,0.0,3,1.0,16,24,0,1,19,0
11217,42.5,0.0,4.0,1.0,0.0,3,1.0,0,104,3,1,17,0
11218,27.5,0.0,2.0,1.0,0.0,1,1.0,16,48,1,0,0,0
11219,57.5,0.0,2.0,2.0,0.0,1,1.0,17,36,1,1,18,0
11220,27.5,0.0,3.0,1.0,0.0,1,1.0,20,156,1,1,16,0
11221,70.0,1.0,2.0,7.0,1.0,1,1.0,14,52,16,0,0,0
11222,27.5,1.0,2.0,2.0,0.0,1,0.0,0,0,0,0,0,0
11223,16.0,1.0,4.0,2.0,1.0,2,0.0,0,0,0,0,0,0
11224,42.5,1.0,2.0,2.0,0.0,3,1.0,18,0,0,1,20,0
11225,19.0,0.0,1.0,1.0,0.0,2,0.0,18,0,0,0,0,0
11226,42.5,1.0,4.0,1.0,0.0,1,1.0,5,96,2,1,NaN,0
11227,14.0,1.0,3.0,1.0,0.0,2,0.0,16,0,0,0,0,0
11228,14.0,0.0,3.0,6.0,0.0,1,1.0,16,0,0,0,0,0
11229,32.5,0.0,1.0,1.0,1.0,3,1.0,17,1,0,1,15,0
11230,42.5,0.0,4.0,1.0,0.0,1,1.0,12,3,0,1,14,0
11231,42.5,0.0,1.0,2.0,0.0,3,1.0,20,0,0,0,0,0
11232,57.5,1.0,2.0,3.0,0.0,3,1.0,22,365,2,0,0,0
11233,15.0,1.0,4.0,1.0,0.0,3,0.0,17,0,0,0,0,0
11234,14.0,0.0,2.0,5.0,1.0,1,0.0,14,0,0,0,0,0
11235,14.0,0.0,2.0,1.0,1.0,1,0.0,0,0,0,0,0,0
11236,57.5,1.0,4.0,1.0,0.0,3,1.0,16,20,0,1,16,0
11237,57.5,0.0,2.0,1.0,0.0,2,1.0,16,7,2,1,15,0
11238,42.5,0.0,4.0,7.0,0.0,1,1.0,0,52,2,1,16,0
11239,22.5,0.0,1.0,1.0,0.0,3,1.0,23,96,3,0,0,0
11240,42.5,0.0,2.0,1.0,0.0,2,1.0,21,24,0,1,16,0
11241,42.5,1.0,4.0,1.0,0.0,2,1.0,0,208,2,1,16,0
11242,16.0,0.0,3.0,5.0,0.0,1,94.0,0,NaN,NaN,0,0,0
11243,70.0,0.0,2.0,1.0,0.0,1,0.0,0,0,0,0,0,0
11244,57.5,1.0,1.0,1.0,1.0,1,1.0,14,208,7,1,17,52
11245,24.5,1.0,1.0,5.0,0.0,3,1.0,0,9,0,0,0,0
11246,42.5,1.0,3.0,1.0,1.0,1,1.0,16,0,0,0,0,0
11247,42.5,1.0,3.0,1.0,0.0,2,1.0,20,72,1,0,0,0
11248,42.5,0.0,1.0,7.0,1.0,2,1.0,16,24,0,0,0,0
11249,18.0,0.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0
11250,12.0,0.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0
11251,57.5,1.0,3.0,7.0,0.0,2,1.0,16,340,1,1,17,0
11252,15.0,1.0,1.0,2.0,1.0,1,1.0,0,1,0,1,14,2
11253,42.5,0.0,3.0,1.0,0.0,2,1.0,8,96,1,0,0,0
11254,42.5,0.0,1.0,1.0,1.0,1,0.0,18,0,0,0,0,0
11255,18.0,1.0,2.0,1.0,0.0,1,1.0,13,104,5,1,16,260
11256,19.0,0.0,2.0,7.0,1.0,1,1.0,0,NaN,NaN,0,0,0
11257,42.5,1.0,3.0,1.0,1.0,2,1.0,17,52,2,1,14,0
11258,32.5,0.0,4.0,5.0,0.0,2,1.0,18,24,1,0,0,0
11259,24.5,0.0,1.0,1.0,0.0,2,1.0,10,347,3,1,21,0
11260,24.5,0.0,4.0,7.0,0.0,2,1.0,0,60,2,0,0,0
11261,19.0,0.0,1.0,7.0,0.0,1,1.0,19,72,0,1,15,8
11262,42.5,0.0,2.0,1.0,0.0,1,1.0,15,15,1,1,15,3
11263,42.5,1.0,2.0,1.0,0.0,3,1.0,21,0,0,1,18,0
11264,42.5,1.0,1.0,7.0,1.0,1,1.0,18,52,8,1,19,0
11265,20.0,0.0,2.0,1.0,0.0,1,1.0,18,60,3,0,0,0
11266,42.5,0.0,4.0,1.0,0.0,3,1.0,18,12,2,1,20,0
11267,13.0,1.0,2.0,1.0,1.0,3,0.0,15,0,0,0,0,0
11268,70.0,1.0,3.0,1.0,0.0,1,1.0,18,0,0,0,0,0
11269,15.0,1.0,3.0,6.0,0.0,1,1.0,19,0,0,0,0,0
11270,32.5,0.0,1.0,1.0,1.0,1,1.0,0,19,0,1,15,0
11271,70.0,0.0,1.0,1.0,1.0,1,0.0,0,0,0,0,0,0
11272,16.0,0.0,3.0,1.0,0.0,1,0.0,17,0,0,0,0,0
11273,24.5,1.0,2.0,1.0,0.0,2,1.0,0,12,NaN,1,17,12
11274,17.0,0.0,1.0,1.0,1.0,2,1.0,16,52,0,0,0,0
11275,42.5,1.0,1.0,2.0,0.0,2,1.0,0,144,2,1,18,156
11276,16.0,0.0,1.0,2.0,1.0,2,0.0,22,0,0,0,0,0
11277,42.5,0.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0
11278,42.5,0.0,1.0,1.0,1.0,1,1.0,14,30,0,0,0,0
11279,70.0,0.0,1.0,1.0,0.0,1,0.0,0,0,0,0,0,0
11280,42.5,0.0,4.0,4.0,0.0,1,1.0,0,0,0,1,18,0
11281,27.5,1.0,1.0,1.0,0.0,2,1.0,16,104,6,1,17,360
11282,24.5,1.0,2.0,2.0,1.0,2,1.0,0,48,1,1,16,0
11283,15.0,0.0,3.0,6.0,0.0,2,1.0,15,300,2,1,10,200
11284,57.5,1.0,4.0,1.0,0.0,1,1.0,17,156,2,1,16,0
11285,12.0,1.0,4.0,1.0,1.0,1,0.0,15,0,0,0,0,0
11286,24.5,1.0,4.0,1.0,0.0,1,1.0,12,364,2,1,16,0
11287,17.0,1.0,3.0,1.0,0.0,1,1.0,13,3,0,0,0,0
11288,20.0,1.0,2.0,1.0,1.0,1,1.0,13,36,0,1,18,4
11289,24.5,0.0,2.0,1.0,0.0,2,1.0,21,260,6,1,14,0
11290,32.5,1.0,3.0,1.0,0.0,3,1.0,16,312,4,1,13,104
11291,19.0,1.0,2.0,7.0,1.0,1,0.0,0,0,0,0,0,0
11292,42.5,1.0,1.0,3.0,0.0,1,1.0,21,36,0,1,23,36
11293,57.5,1.0,3.0,1.0,0.0,1,1.0,18,0,0,1,25,0
11294,16.0,1.0,3.0,7.0,0.0,2,0.0,13,0,0,0,0,0
11295,27.5,0.0,3.0,1.0,0.0,3,1.0,12,0,0,1,11,4
11296,32.5,1.0,4.0,1.0,0.0,1,1.0,18,48,2,0,0,0
11297,42.5,0.0,4.0,1.0,0.0,1,1.0,15,104,3,1,23,0
11298,57.5,1.0,1.0,1.0,1.0,2,0.0,8,0,0,1,20,0
11299,19.0,1.0,1.0,1.0,1.0,2,1.0,0,104,3,1,17,72
11300,18.0,1.0,4.0,1.0,0.0,3,1.0,17,1,0,1,16,1
11301,42.5,0.0,4.0,1.0,1.0,2,1.0,18,36,2,1,15,0
11302,42.5,1.0,4.0,2.0,0.0,1,1.0,15,24,0,0,0,0
11303,22.5,0.0,3.0,7.0,0.0,1,0.0,0,0,0,0,0,0
11304,17.0,0.0,2.0,7.0,1.0,1,1.0,16,3,0,0,0,0
11305,16.0,0.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0
11306,42.5,1.0,4.0,1.0,0.0,1,1.0,18,20,0,0,0,0
11307,32.5,1.0,4.0,7.0,0.0,2,1.0,15,156,4,1,18,104
11308,16.0,0.0,4.0,1.0,0.0,3,1.0,8,13,0,0,0,0
11309,16.0,0.0,1.0,7.0,1.0,1,1.0,22,2,0,1,13,5
11310,42.5,0.0,4.0,1.0,0.0,2,1.0,25,208,1,0,0,0
11311,42.5,0.0,2.0,1.0,1.0,1,1.0,16,168,2,1,20,0
11312,22.5,0.0,4.0,1.0,0.0,3,1.0,15,84,2,1,20,3
11313,15.0,1.0,1.0,7.0,1.0,1,1.0,15,0,0,0,0,0
11314,27.5,0.0,1.0,5.0,1.0,1,1.0,15,2,NaN,0,0,0
11315,42.5,0.0,4.0,1.0,0.0,1,1.0,0,208,0,1,22,0
11316,42.5,0.0,2.0,7.0,1.0,1,1.0,15,0,0,0,0,0
11317,22.5,1.0,2.0,7.0,1.0,1,1.0,14,0,0,0,0,0
11318,42.5,1.0,2.0,2.0,1.0,1,0.0,20,0,0,0,0,0
11319,15.0,0.0,2.0,7.0,1.0,3,0.0,0,0,0,0,0,0
11320,32.5,0.0,4.0,1.0,0.0,1,1.0,21,6,1,0,0,0
11321,14.0,1.0,3.0,6.0,1.0,1,0.0,0,0,0,0,0,0
11322,22.5,0.0,2.0,1.0,1.0,3,1.0,18,60,1,1,18,84
11323,15.0,1.0,4.0,1.0,0.0,3,0.0,0,0,0,0,0,0
11324,13.0,1.0,4.0,1.0,0.0,1,0.0,21,0,0,0,0,0
11325,32.5,0.0,4.0,1.0,0.0,1,1.0,15,24,0,1,14,0
11326,21.0,0.0,1.0,2.0,0.0,1,1.0,13,36,3,0,0,0
11327,22.5,0.0,2.0,1.0,0.0,1,1.0,21,208,2,0,0,0
11328,42.5,1.0,2.0,1.0,0.0,2,1.0,19,208,6,1,16,0
11329,19.0,0.0,2.0,7.0,0.0,1,1.0,18,0,0,0,0,0
11330,42.5,1.0,1.0,1.0,1.0,2,0.0,16,0,0,0,0,0
11331,32.5,1.0,4.0,1.0,0.0,1,1.0,0,208,3,1,19,0
11332,24.5,0.0,4.0,1.0,0.0,1,1.0,0,96,4,1,17,0
11333,70.0,0.0,2.0,1.0,0.0,3,0.0,13,0,0,0,0,0
11334,22.5,0.0,1.0,7.0,0.0,2,1.0,17,260,2,1,15,360
11335,42.5,1.0,3.0,1.0,0.0,2,1.0,15,364,8,1,13,0
11336,24.5,1.0,4.0,1.0,0.0,3,1.0,20,10,8,0,0,0
11337,42.5,0.0,4.0,1.0,0.0,1,1.0,13,0,0,1,15,0
11338,42.5,0.0,4.0,1.0,0.0,2,1.0,25,7,1,1,27,0
11339,42.5,1.0,2.0,1.0,1.0,2,1.0,13,0,0,1,15,0
11340,20.0,1.0,4.0,1.0,0.0,1,1.0,14,24,10,1,15,3
11341,42.5,0.0,2.0,6.0,0.0,1,0.0,15,0,0,0,0,0
11342,42.5,1.0,4.0,1.0,0.0,2,1.0,0,156,8,1,19,0
11343,32.5,0.0,1.0,1.0,1.0,1,1.0,0,24,2,1,19,12
11344,12.0,0.0,1.0,1.0,1.0,1,0.0,22,0,0,0,0,0
11345,22.5,1.0,3.0,1.0,0.0,3,1.0,0,20,2,0,0,0
11346,12.0,1.0,3.0,1.0,0.0,1,0.0,16,0,0,0,0,0
11347,16.0,0.0,2.0,1.0,0.0,2,1.0,0,2,0,0,0,0
11348,17.0,0.0,2.0,7.0,1.0,3,1.0,0,5,2,1,15,3
11349,12.0,1.0,4.0,1.0,0.0,1,0.0,20,0,0,0,0,0
11350,27.5,1.0,4.0,1.0,1.0,2,1.0,15,Not sure,3,0,0,0
11351,22.5,0.0,2.0,1.0,0.0,3,1.0,15,60,2,1,13,0
11352,24.5,1.0,4.0,1.0,0.0,3,1.0,15,104,2,0,0,0
11353,42.5,0.0,1.0,1.0,1.0,1,0.0,0,0,0,0,0,0
11354,42.5,1.0,4.0,1.0,0.0,2,1.0,0,72,2,0,0,0
11355,12.0,1.0,4.0,1.0,0.0,1,0.0,11,0,0,0,0,0
11356,15.0,1.0,4.0,1.0,0.0,1,0.0,19,0,0,0,0,0
11357,13.0,1.0,3.0,1.0,0.0,2,0.0,21,0,0,0,0,0
11358,42.5,1.0,2.0,1.0,0.0,3,1.0,15,208,4,1,17,7
11359,57.5,1.0,2.0,1.0,0.0,2,1.0,17,0,0,0,0,0
11360,42.5,0.0,1.0,7.0,1.0,2,1.0,20,345,6,1,17,0
11361,14.0,1.0,4.0,5.0,0.0,2,0.0,15,0,0,0,0,0
11362,24.5,0.0,1.0,1.0,0.0,3,1.0,18,72,6,1,22,2
11363,24.5,1.0,3.0,1.0,0.0,1,1.0,15,156,3,1,17,7
11364,42.5,0.0,3.0,1.0,0.0,2,1.0,17,288,0,0,0,0
11365,42.5,0.0,4.0,1.0,0.0,1,1.0,0,156,3,1,28,0
11366,42.5,1.0,4.0,1.0,0.0,1,1.0,16,260,3,1,14,12
11367,70.0,0.0,2.0,2.0,1.0,2,1.0,18,0,0,0,0,0
11368,15.0,1.0,2.0,2.0,0.0,1,0.0,17,0,0,0,0,0
11369,18.0,0.0,2.0,2.0,1.0,2,0.0,19,0,0,0,0,0
11370,70.0,1.0,2.0,1.0,0.0,1,1.0,13,48,2,0,0,0
11371,42.5,0.0,1.0,1.0,1.0,1,1.0,0,0,0,1,15,30
11372,42.5,1.0,3.0,1.0,1.0,3,0.0,14,0,0,1,18,0
11373,13.0,0.0,4.0,1.0,0.0,1,0.0,18,0,0,0,0,0
11374,24.5,0.0,2.0,1.0,0.0,1,1.0,18,104,2,1,17,0
11375,14.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0
11376,17.0,1.0,4.0,1.0,0.0,3,1.0,14,24,1,1,16,156
11377,42.5,0.0,4.0,1.0,0.0,1,1.0,21,0,0,0,0,0
11378,16.0,0.0,2.0,7.0,1.0,1,1.0,22,12,0,1,14,24
11379,57.5,1.0,2.0,1.0,0.0,1,1.0,16,260,3,1,17,0
11380,42.5,1.0,4.0,7.0,0.0,3,0.0,0,0,0,0,0,0
11381,22.5,0.0,2.0,7.0,0.0,1,0.0,14,0,0,0,0,0
11382,32.5,0.0,1.0,2.0,1.0,2,1.0,0,0,0,0,0,0
11383,12.0,0.0,4.0,1.0,0.0,2,0.0,8,0,0,0,0,0
11384,42.5,0.0,1.0,7.0,1.0,1,1.0,13,12,0,1,15,0
11385,57.5,0.0,2.0,1.0,1.0,2,1.0,13,208,5,1,17,0
11386,57.5,1.0,3.0,1.0,0.0,2,1.0,25,104,3,0,0,0
11387,17.0,1.0,4.0,1.0,0.0,2,1.0,18,24,0,1,17,10
11388,42.5,0.0,4.0,1.0,0.0,1,1.0,13,48,2,0,0,0
11389,42.5,1.0,4.0,2.0,0.0,2,1.0,18,15,0,0,0,0
11390,13.0,0.0,2.0,2.0,1.0,1,0.0,16,0,0,0,0,0
11391,27.5,1.0,4.0,1.0,0.0,1,1.0,16,5,1,1,16,0
11392,17.0,0.0,1.0,7.0,1.0,1,1.0,21,2,0,1,15,104
11393,27.5,1.0,2.0,1.0,0.0,1,0.0,0,0,0,0,0,0
11394,70.0,0.0,2.0,7.0,0.0,1,0.0,13,0,0,0,0,0
11395,42.5,1.0,3.0,1.0,0.0,1,1.0,21,104,4,1,18,364
11396,19.0,1.0,2.0,7.0,0.0,2,1.0,21,104,8,1,13,208
11397,13.0,1.0,2.0,7.0,0.0,1,1.0,11,3,0,1,13,2
11398,22.5,0.0,2.0,1.0,0.0,1,1.0,17,48,NaN,1,16,24
11399,20.0,0.0,1.0,1.0,1.0,1,1.0,17,36,3,0,0,0
11400,18.0,0.0,4.0,5.0,0.0,2,1.0,17,2,0,0,0,0
11401,57.5,1.0,2.0,1.0,0.0,1,1.0,0,6,0,1,15,0
11402,27.5,0.0,4.0,1.0,0.0,2,1.0,17,72,2,0,0,0
11403,12.0,0.0,3.0,1.0,0.0,1,0.0,15,0,0,0,0,0
11404,13.0,0.0,4.0,6.0,0.0,1,1.0,17,52,0,0,0,0
11405,42.5,0.0,4.0,1.0,0.0,2,1.0,17,10,0,0,0,0
11406,21.0,0.0,1.0,1.0,0.0,1,1.0,0,104,5,1,20,52
11407,20.0,0.0,1.0,7.0,0.0,1,1.0,0,4,0,0,0,0
11408,70.0,0.0,1.0,7.0,1.0,1,1.0,21,0,0,0,0,0
11409,42.5,0.0,3.0,5.0,0.0,1,0.0,0,0,0,0,0,0
11410,32.5,0.0,2.0,6.0,0.0,1,1.0,12,84,2,0,0,0
11411,14.0,0.0,3.0,1.0,0.0,1,0.0,14,0,0,0,0,0
11412,27.5,0.0,3.0,1.0,0.0,2,1.0,12,156,2,0,0,0
11413,14.0,1.0,2.0,7.0,0.0,1,1.0,23,24,1,1,12,36
11414,42.5,0.0,2.0,1.0,1.0,2,1.0,15,0,0,1,16,0
11415,22.5,0.0,2.0,6.0,1.0,3,1.0,14,48,3,0,0,0
11416,42.5,1.0,4.0,1.0,0.0,1,1.0,12,104,3,0,0,0
11417,42.5,0.0,1.0,7.0,1.0,1,0.0,19,0,0,0,0,0
11418,24.5,0.0,4.0,5.0,0.0,3,0.0,0,0,0,0,0,0
11419,57.5,1.0,3.0,7.0,0.0,3,1.0,17,156,2,1,13,0
11420,57.5,0.0,4.0,1.0,0.0,3,1.0,NaN,4,0,1,18,2
11421,70.0,1.0,1.0,1.0,0.0,2,1.0,0,0,0,0,0,0
11422,24.5,1.0,2.0,1.0,0.0,1,1.0,21,36,5,1,14,365
11423,32.5,1.0,4.0,5.0,0.0,2,1.0,12,104,2,0,0,0
11424,17.0,0.0,1.0,2.0,0.0,1,0.0,0,0,0,0,0,0
11425,57.5,0.0,4.0,5.0,0.0,3,0.0,0,0,0,0,0,0
11426,24.5,1.0,1.0,1.0,0.0,3,1.0,0,12,3,1,16,312
11427,18.0,1.0,2.0,2.0,0.0,2,1.0,13,14,0,1,16,312
11428,24.5,0.0,2.0,1.0,0.0,3,1.0,16,104,7,0,0,0
11429,42.5,1.0,4.0,7.0,0.0,2,1.0,20,10,NaN,0,0,0
11430,42.5,1.0,4.0,7.0,0.0,1,0.0,21,0,0,0,0,0
11431,16.0,0.0,1.0,1.0,0.0,2,1.0,0,0,0,1,15,34
11432,17.0,0.0,4.0,1.0,0.0,1,1.0,16,24,NaN,1,15,12
11433,42.5,0.0,3.0,2.0,0.0,1,1.0,18,3,1,1,18,0
11434,32.5,0.0,3.0,1.0,0.0,1,1.0,23,104,1,1,17,0
11435,42.5,1.0,4.0,2.0,0.0,3,0.0,16,0,0,0,0,0
11436,13.0,0.0,4.0,1.0,0.0,3,0.0,16,0,0,0,0,0
11437,42.5,1.0,1.0,7.0,0.0,1,1.0,13,6,0,0,0,0
11438,32.5,0.0,1.0,2.0,1.0,1,1.0,NaN,0,0,0,0,0
11439,17.0,1.0,4.0,1.0,0.0,1,1.0,0,52,NaN,1,12,120
11440,24.5,0.0,1.0,2.0,1.0,2,1.0,17,52,1,0,0,0
11441,14.0,1.0,2.0,1.0,1.0,1,1.0,0,2,3,1,10,0
11442,42.5,1.0,1.0,1.0,0.0,2,1.0,0,36,2,1,18,364
11443,57.5,1.0,2.0,1.0,0.0,2,1.0,0,9,0,0,0,0
11444,24.5,0.0,1.0,2.0,1.0,1,1.0,0,60,1,1,14,120
11445,32.5,0.0,1.0,1.0,1.0,1,1.0,16,24,3,1,14,0
11446,27.5,0.0,2.0,1.0,0.0,1,1.0,18,1,0,1,16,0
11447,57.5,0.0,4.0,1.0,0.0,2,1.0,0,104,1,1,17,0
11448,22.5,1.0,2.0,1.0,1.0,2,0.0,19,0,0,0,0,0
11449,27.5,0.0,3.0,6.0,0.0,1,1.0,12,24,5,0,0,0
11450,24.5,1.0,2.0,1.0,0.0,3,1.0,17,2,0,0,0,0
11451,16.0,0.0,4.0,1.0,0.0,3,0.0,18,0,0,0,0,0
11452,57.5,0.0,4.0,1.0,0.0,2,1.0,0,0,0,1,17,364
11453,32.5,1.0,4.0,1.0,0.0,3,1.0,0,3,0,0,0,0
11454,18.0,1.0,2.0,1.0,0.0,1,1.0,21,24,2,1,15,0
11455,42.5,1.0,2.0,1.0,1.0,3,1.0,17,156,2,1,15,10
11456,57.5,1.0,3.0,2.0,1.0,1,1.0,17,0,0,1,18,0
11457,18.0,1.0,2.0,6.0,1.0,2,1.0,0,0,0,1,17,0
11458,42.5,0.0,3.0,7.0,1.0,1,1.0,16,6,0,0,0,0
11459,27.5,0.0,2.0,2.0,1.0,3,1.0,14,52,0,0,0,0
11460,42.5,0.0,2.0,1.0,1.0,1,1.0,0,144,NaN,1,18,0
11461,22.5,0.0,1.0,7.0,1.0,2,1.0,0,1,0,1,16,60
11462,32.5,1.0,3.0,1.0,0.0,3,1.0,16,104,6,1,18,208
11463,42.5,0.0,4.0,7.0,0.0,1,1.0,18,52,1,0,0,0
11464,42.5,0.0,4.0,1.0,0.0,1,1.0,19,240,2,1,15,0
11465,27.5,1.0,4.0,1.0,0.0,1,1.0,18,48,NaN,0,0,0
11466,42.5,1.0,4.0,1.0,0.0,2,1.0,0,96,1,0,0,0
11467,32.5,0.0,1.0,1.0,1.0,3,1.0,19,5,1,0,0,0
11468,42.5,0.0,2.0,1.0,0.0,2,1.0,20,60,2,1,16,36
11469,42.5,1.0,4.0,1.0,0.0,3,1.0,18,60,2,1,17,0
11470,32.5,1.0,4.0,1.0,1.0,2,1.0,14,0,0,1,13,0
11471,42.5,1.0,4.0,1.0,0.0,1,1.0,20,104,0,0,0,0
11472,70.0,0.0,2.0,1.0,0.0,2,1.0,16,260,2,0,0,0
11473,20.0,0.0,2.0,3.0,0.0,1,1.0,12,24,1,0,0,0
11474,57.5,0.0,3.0,7.0,1.0,2,1.0,16,52,2,0,0,0
11475,42.5,0.0,3.0,1.0,0.0,1,1.0,17,4,1,1,22,0
11476,70.0,0.0,2.0,1.0,1.0,1,1.0,0,364,2,1,40,0
11477,57.5,0.0,4.0,1.0,0.0,1,1.0,14,52,1,1,18,0
11478,22.5,0.0,1.0,7.0,0.0,2,1.0,16,4,0,0,0,0
11479,42.5,0.0,1.0,2.0,1.0,2,1.0,21,364,10,1,16,0
11480,32.5,0.0,2.0,6.0,1.0,3,1.0,17,0,0,1,13,0
11481,70.0,0.0,1.0,7.0,0.0,2,0.0,9,0,0,0,0,0
11482,13.0,1.0,1.0,2.0,1.0,1,0.0,14,0,0,0,0,0
11483,57.5,0.0,3.0,2.0,0.0,2,1.0,21,0,0,1,16,0
11484,42.5,0.0,4.0,1.0,0.0,2,1.0,0,12,1,0,0,0
11485,16.0,0.0,4.0,1.0,0.0,3,1.0,0,6,3,1,13,30
11486,24.5,1.0,4.0,1.0,0.0,1,1.0,0,156,2,1,17,3
11487,57.5,1.0,1.0,7.0,1.0,2,0.0,19,0,0,0,0,0
11488,27.5,0.0,4.0,1.0,0.0,3,1.0,14,156,2,1,15,0
11489,57.5,1.0,3.0,1.0,0.0,1,1.0,12,0,0,0,0,0
11490,42.5,1.0,4.0,2.0,0.0,1,1.0,15,12,2,0,0,0
11491,57.5,1.0,4.0,1.0,1.0,1,1.0,19,104,48,1,13,4
11492,16.0,0.0,1.0,7.0,1.0,1,0.0,19,0,0,0,0,0
11493,42.5,1.0,4.0,1.0,0.0,2,1.0,15,12,1,0,0,0
11494,32.5,1.0,2.0,2.0,0.0,2,1.0,0,216,2,0,0,0
11495,24.5,1.0,1.0,7.0,0.0,1,0.0,14,0,0,0,0,0
11496,20.0,0.0,2.0,4.0,0.0,3,1.0,16,Not sure,Not sure,1,16,0
11497,24.5,0.0,3.0,1.0,0.0,2,1.0,15,2,1,0,0,0
11498,27.5,0.0,2.0,1.0,0.0,1,1.0,13,36,6,1,14,4
11499,14.0,1.0,1.0,7.0,1.0,1,1.0,0,NaN,NaN,0,0,0
11500,21.0,1.0,2.0,7.0,0.0,1,1.0,17,96,6,1,13,0
11501,57.5,0.0,2.0,1.0,0.0,1,1.0,14,10,1,1,45,0
11502,32.5,1.0,3.0,7.0,0.0,3,1.0,0,60,3,0,0,0
11503,22.5,0.0,1.0,7.0,0.0,2,1.0,15,0,0,1,17,0
11504,16.0,1.0,4.0,1.0,0.0,1,1.0,21,10,0,1,15,10
11505,32.5,1.0,2.0,1.0,0.0,1,1.0,0,240,5,1,15,120
11506,22.5,1.0,1.0,1.0,0.0,2,1.0,20,208,NaN,1,16,10
11507,17.0,1.0,2.0,1.0,0.0,3,0.0,0,0,0,0,0,0
11508,27.5,1.0,4.0,7.0,0.0,3,1.0,14,0,0,0,0,0
11509,32.5,1.0,3.0,5.0,0.0,2,0.0,0,0,0,0,0,0
11510,17.0,1.0,4.0,1.0,0.0,1,1.0,15,22,0,0,0,0
11511,12.0,1.0,4.0,2.0,0.0,1,0.0,14,0,0,0,0,0
11512,57.5,1.0,3.0,2.0,1.0,2,1.0,0,3,0,1,20,0
11513,42.5,1.0,4.0,1.0,0.0,1,0.0,16,0,0,0,0,0
11514,70.0,1.0,2.0,1.0,0.0,2,1.0,10,260,2,0,0,0
11515,42.5,0.0,3.0,2.0,1.0,2,1.0,15,104,2,1,12,0
11516,27.5,1.0,4.0,1.0,0.0,2,1.0,0,364,2,1,12,0
11517,42.5,1.0,3.0,1.0,0.0,1,1.0,14,48,12,1,16,0
11518,22.5,0.0,4.0,1.0,0.0,1,1.0,16,24,4,0,0,0
11519,12.0,1.0,4.0,1.0,0.0,1,0.0,20,0,0,0,0,0
11520,24.5,0.0,3.0,1.0,0.0,1,1.0,0,208,2,1,24,2
11521,57.5,1.0,2.0,2.0,0.0,1,1.0,25,48,0,0,0,0
