,Ages,Gender,Income,Race,Government,County,Employment Type,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days,Unprescribed Pain Relievers,Days of UPS in last month,Cigarettes,Cigs Per Day,Cig Everyday Use Age
29486,32.5,1,3,5,0,2.0,1,1,18,36,1,0,0,0,0,0,0,0,0
29487,19.0,0,1,2,0,2.0,2,1,15,72,3,1,17,260,0,0,1,20,0
29488,13.0,0,4,7,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
29489,57.5,1,4,1,0,1.0,1,1,21,0,0,0,0,0,0,0,1,0,0
29490,18.0,0,2,1,1,3.0,3,0,18,0,0,0,0,0,0,0,0,0,0
29491,32.5,1,4,4,0,3.0,1,1,18,208,3,1,16,260,1,0,1,0,18
29492,42.5,0,3,1,0,1.0,4,1,21,104,1,0,0,0,0,0,1,0,0
29493,27.5,1,4,1,0,1.0,1,1,17,24,4,1,16,0,0,0,1,0,0
29494,57.5,0,2,7,0,1.0,4,1,0,24,0,0,0,0,0,0,0,0,0
29495,21.0,0,3,7,0,3.0,1,1,NaN,180,0,1,19,0,0,0,1,0,0
29496,21.0,0,2,7,0,1.0,1,1,16,0,0,1,18,0,0,0,0,0,0
29497,57.5,1,1,1,1,3.0,4,1,0,156,1,0,0,0,0,0,0,0,0
29498,57.5,1,4,1,0,1.0,1,1,19,260,2,1,18,0,0,0,0,0,0
29499,14.0,1,4,1,0,2.0,99,0,18,0,0,1,14,20,1,0,1,3,0
29500,42.5,1,4,1,0,2.0,1,1,0,52,2,1,16,0,0,0,1,3,17
29501,42.5,0,4,6,0,1.0,2,1,21,48,0,1,20,0,0,0,1,0,0
29502,13.0,1,4,7,0,1.0,99,1,23,1,0,0,0,0,0,0,0,0,0
29503,18.0,0,2,2,0,1.0,1,0,18,0,0,0,0,0,0,0,0,0,0
29504,15.0,0,4,1,0,1.0,99,0,13,0,0,0,0,0,0,0,0,0,0
29505,21.0,1,1,1,1,1.0,2,1,27,104,1,1,16,0,0,0,1,0,0
29506,20.0,0,1,2,1,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0
29507,15.0,0,1,1,1,2.0,99,1,0,NaN,NaN,0,0,0,0,0,1,0,0
29508,32.5,0,3,6,0,2.0,4,1,15,0,0,0,0,0,1,0,1,0,0
29509,12.0,1,2,1,0,2.0,99,0,16,0,0,0,0,0,0,0,0,0,0
29510,42.5,0,2,7,1,2.0,4,1,23,52,4,1,15,208,0,0,0,0,0
29511,15.0,0,4,1,0,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
29512,32.5,1,4,1,0,3.0,1,1,17,120,3,1,18,0,0,0,1,0,0
29513,20.0,0,4,1,0,1.0,1,1,0,52,3,1,15,208,0,0,1,20,0
29514,18.0,1,3,1,0,3.0,3,0,13,0,0,1,15,0,0,0,1,0,0
29515,32.5,1,2,1,0,1.0,1,1,0,0,0,1,14,0,0,0,1,0,12
29516,42.5,0,3,1,0,1.0,1,1,0,343,2,1,18,0,0,0,1,28,17
29517,57.5,1,4,1,0,1.0,1,0,18,0,0,0,0,0,0,0,0,0,0
29518,32.5,0,4,1,0,1.0,1,1,18,5,2,0,0,0,0,0,1,0,19
29519,32.5,0,3,6,0,1.0,1,1,0,192,1,0,0,0,0,0,1,0,0
29520,42.5,0,4,1,0,1.0,2,1,0,104,1,1,17,0,0,0,1,30,40
29521,27.5,1,2,2,0,1.0,1,0,22,0,0,0,0,0,0,0,0,0,0
29522,12.0,1,1,7,0,3.0,99,0,16,0,0,0,0,0,0,0,0,0,0
29523,22.5,1,1,1,1,2.0,4,1,18,156,2,1,19,0,0,0,1,3,0
29524,24.5,1,3,1,0,1.0,1,1,20,0,0,0,0,0,0,0,0,0,0
29525,22.5,1,1,2,0,2.0,4,1,13,36,3,1,22,0,0,0,0,0,0
29526,27.5,1,4,5,0,2.0,2,1,16,120,0,1,22,60,0,0,0,0,0
29527,42.5,1,4,1,0,1.0,1,1,0,156,2,1,15,0,0,0,1,30,21
29528,27.5,1,3,1,0,1.0,1,1,16,96,3,1,14,340,0,0,1,30,18
29529,14.0,0,3,1,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
29530,27.5,0,1,2,0,3.0,4,0,17,0,0,0,0,0,0,0,1,0,0
29531,13.0,0,4,1,0,1.0,99,0,22,0,0,0,0,0,0,0,0,0,0
29532,22.5,1,2,7,0,1.0,4,1,0,Not sure,2,1,20,0,0,0,1,Not sure,Not sure
29533,42.5,1,4,1,0,2.0,1,1,18,120,3,1,15,0,0,0,1,0,17
29534,14.0,1,2,7,1,1.0,99,0,17,0,0,0,0,0,0,0,0,0,0
29535,24.5,1,2,1,0,2.0,4,1,13,104,1,1,22,0,0,0,1,0,0
29536,22.5,0,2,1,0,2.0,2,1,12,72,2,0,0,0,0,0,0,0,0
29537,13.0,1,4,6,0,1.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29538,42.5,0,3,1,0,1.0,2,1,0,60,2,1,17,0,0,0,1,30,18
29539,70.0,0,4,1,0,3.0,4,0,10,0,0,0,0,0,0,0,0,0,0
29540,32.5,1,2,1,1,2.0,1,1,16,0,0,1,12,60,1,0,1,30,16
29541,32.5,1,2,1,0,2.0,1,1,0,312,2,1,25,0,1,0,1,0,0
29542,57.5,1,4,1,0,2.0,1,1,0,48,2,1,15,0,0,0,0,0,0
29543,42.5,0,4,1,0,1.0,1,1,0,156,1,1,16,0,0,0,1,30,16
29544,19.0,0,4,1,0,1.0,1,1,0,2,0,1,18,16,0,0,0,0,0
29545,42.5,0,1,1,1,1.0,4,1,16,0,0,1,16,0,0,0,1,0,0
29546,42.5,0,4,1,0,3.0,1,1,14,52,1,1,17,0,0,0,1,0,0
29547,42.5,1,4,1,0,2.0,2,1,16,60,1,1,17,0,1,0,1,0,15
29548,42.5,0,2,1,0,2.0,1,1,0,3,0,1,16,0,0,0,1,30,16
29549,70.0,0,2,7,0,3.0,2,1,0,3,1,0,0,0,0,0,0,0,0
29550,24.5,0,2,7,1,2.0,1,1,18,0,0,1,22,0,0,0,0,0,0
29551,57.5,1,4,7,1,3.0,1,1,0,48,1,0,0,0,0,0,1,0,0
29552,42.5,1,4,1,0,3.0,1,1,18,48,6,0,0,0,0,0,1,10,0
29553,22.5,1,1,7,1,2.0,4,1,0,60,0,0,0,0,0,0,0,0,0
29554,16.0,0,4,1,0,2.0,99,1,19,10,0,0,0,0,0,0,0,0,0
29555,42.5,0,4,1,0,1.0,2,1,14,156,2,0,0,0,0,0,0,0,0
29556,22.5,1,2,1,1,1.0,3,1,15,156,NaN,1,12,0,0,0,1,30,13
29557,57.5,1,3,7,0,2.0,1,1,14,0,0,0,0,0,0,0,0,0,0
29558,42.5,1,4,5,0,1.0,1,1,15,36,1,0,0,0,0,0,0,0,0
29559,57.5,1,4,1,0,1.0,1,1,0,72,3,0,0,0,0,0,1,0,0
29560,22.5,0,4,1,0,2.0,1,1,12,0,0,1,20,0,0,0,1,0,0
29561,70.0,0,2,1,0,2.0,4,1,0,208,1,0,0,0,0,0,1,0,18
29562,17.0,0,1,7,1,1.0,99,0,17,0,0,0,0,0,0,0,0,0,0
29563,22.5,1,2,6,0,2.0,3,0,14,0,0,1,19,0,0,0,1,1,20
29564,20.0,0,2,1,0,1.0,2,1,0,60,3,1,17,0,0,0,1,0,0
29565,42.5,0,2,1,1,1.0,4,1,14,104,2,1,18,2,0,0,1,4,0
29566,22.5,1,2,7,0,1.0,2,1,0,24,1,1,20,10,0,0,1,0,0
29567,13.0,0,2,2,1,3.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29568,18.0,0,1,7,1,3.0,3,0,16,0,0,0,0,0,0,0,0,0,0
29569,14.0,0,2,1,0,2.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29570,42.5,1,4,7,0,1.0,1,1,NaN,0,0,1,12,0,0,0,1,0,16
29571,32.5,0,3,1,0,2.0,2,1,17,12,0,0,0,0,0,0,1,30,16
29572,70.0,1,2,1,0,2.0,4,1,0,0,0,0,0,0,0,0,1,0,0
29573,19.0,0,4,1,0,1.0,2,0,18,0,0,0,0,0,0,0,0,0,0
29574,14.0,1,1,7,1,3.0,99,0,0,0,0,0,0,0,0,0,0,0,0
29575,16.0,0,2,2,0,1.0,99,0,19,0,0,0,0,0,0,0,0,0,0
29576,27.5,1,3,1,1,1.0,1,1,22,48,6,1,16,12,1,0,1,5,0
29577,32.5,1,2,1,1,2.0,1,1,16,72,2,0,0,0,1,30,1,30,16
29578,24.5,0,3,1,0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0
29579,42.5,0,3,1,0,2.0,4,1,13,48,4,0,0,0,0,0,1,0,17
29580,15.0,0,1,7,0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0
29581,57.5,1,1,1,0,3.0,1,1,16,0,0,1,15,0,0,0,1,30,18
29582,22.5,1,3,1,1,2.0,1,1,15,52,0,0,0,0,0,0,1,30,15
29583,42.5,1,4,1,0,1.0,1,1,10,363,8,1,19,0,0,0,1,0,19
29584,42.5,1,4,5,0,2.0,1,1,18,10,2,0,0,0,0,0,1,0,0
29585,42.5,1,2,7,0,1.0,1,1,21,0,0,0,0,0,0,0,0,0,0
29586,13.0,0,4,1,0,1.0,99,0,14,0,0,0,0,0,0,0,0,0,0
29587,42.5,0,2,1,0,2.0,4,1,11,0,0,1,15,0,0,0,1,0,16
29588,42.5,1,4,1,0,3.0,1,1,14,52,6,1,24,0,0,0,1,2,19
29589,15.0,0,2,1,0,2.0,99,0,18,0,0,0,0,0,0,0,0,0,0
29590,17.0,1,2,2,1,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
29591,24.5,1,4,5,0,2.0,1,1,12,156,NaN,0,0,0,0,0,1,0,0
29592,27.5,1,4,5,0,2.0,4,1,0,48,NaN,0,0,0,0,0,1,0,0
29593,22.5,0,2,1,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0
29594,42.5,0,1,7,0,2.0,4,1,0,NaN,1,0,0,0,0,0,0,0,0
29595,22.5,0,4,1,0,1.0,2,1,18,104,2,1,15,208,1,0,1,0,0
29596,42.5,0,2,2,1,2.0,1,1,17,260,1,0,0,0,0,0,0,0,0
29597,57.5,1,2,7,0,1.0,1,1,18,0,0,0,0,0,0,0,1,0,20
29598,42.5,0,4,1,0,3.0,1,1,14,36,2,0,0,0,0,0,0,0,0
29599,15.0,1,4,7,0,2.0,99,1,23,1,0,0,0,0,0,0,0,0,0
29600,70.0,0,2,7,0,3.0,4,0,18,0,0,0,0,0,0,0,0,0,0
29601,42.5,0,2,1,0,2.0,2,1,15,36,5,0,0,0,NaN,0,1,0,0
29602,42.5,0,2,1,0,1.0,1,1,0,104,4,1,16,0,0,0,1,30,16
29603,70.0,0,3,1,0,1.0,4,1,20,6,1,1,29,10,1,0,1,0,27
29604,27.5,0,2,1,1,2.0,1,1,15,48,1,1,16,364,1,2,1,30,16
29605,12.0,1,1,7,1,1.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29606,13.0,0,2,1,1,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
29607,13.0,0,2,5,0,1.0,99,0,11,0,0,0,0,0,0,0,0,0,0
29608,70.0,0,2,1,0,1.0,4,1,0,260,1,0,0,0,0,0,0,0,0
29609,42.5,1,4,1,0,1.0,1,1,18,52,1,0,0,0,0,0,1,0,0
29610,32.5,0,2,1,0,1.0,1,1,19,24,0,1,15,0,0,0,1,0,15
29611,24.5,0,3,1,0,2.0,1,1,16,48,2,1,16,0,0,0,0,0,0
29612,42.5,1,2,7,1,3.0,1,1,24,104,3,1,13,0,0,0,1,30,17
29613,16.0,0,3,1,1,1.0,99,1,15,1,0,0,0,0,0,0,0,0,0
29614,13.0,0,4,1,0,1.0,99,0,19,0,0,0,0,0,0,0,0,0,0
29615,13.0,0,4,5,0,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
29616,17.0,1,1,2,1,3.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29617,22.5,0,2,1,0,1.0,2,1,11,48,2,1,13,36,0,0,0,0,0
29618,42.5,1,1,2,0,2.0,1,1,17,52,NaN,0,0,0,0,0,0,0,0
29619,14.0,1,2,7,0,2.0,99,0,NaN,0,0,0,0,0,0,0,0,0,0
29620,57.5,0,4,1,0,1.0,2,1,22,208,2,1,16,0,0,0,1,0,0
29621,18.0,1,2,7,0,2.0,4,1,15,1,1,0,0,0,0,0,0,0,0
29622,22.5,0,1,1,0,2.0,4,1,12,36,5,1,19,0,0,0,1,0,0
29623,14.0,1,4,1,0,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
29624,27.5,1,4,1,0,3.0,1,1,15,72,2,0,0,0,0,0,0,0,0
29625,32.5,0,4,1,0,2.0,1,1,20,12,1,0,0,0,0,0,1,0,0
29626,17.0,0,3,1,0,3.0,99,0,18,0,0,0,0,0,0,0,1,0,0
29627,70.0,0,2,1,0,1.0,4,1,0,12,2,0,0,0,0,0,1,0,0
29628,42.5,1,2,1,0,2.0,3,1,18,48,3,1,15,0,0,0,1,30,18
29629,32.5,0,2,1,0,2.0,1,1,14,144,1,1,26,2,0,0,1,0,0
29630,22.5,1,2,1,0,3.0,1,1,16,120,4,0,0,0,0,0,1,27,19
29631,22.5,0,1,7,1,1.0,4,1,14,0,0,0,0,0,0,0,1,0,0
29632,42.5,0,2,1,1,1.0,2,1,0,156,12,1,18,364,0,0,1,30,14
29633,57.5,1,4,1,0,3.0,4,1,17,0,0,0,0,0,0,0,0,0,0
29634,70.0,1,2,1,0,3.0,4,1,0,208,1,1,40,0,0,0,1,0,0
29635,42.5,0,2,7,0,1.0,4,1,20,48,3,0,0,0,0,0,1,0,0
29636,19.0,0,1,1,0,3.0,1,1,14,0,0,1,14,0,0,0,1,0,0
29637,17.0,1,4,5,0,3.0,99,0,21,0,0,0,0,0,0,0,0,0,0
29638,32.5,1,2,7,0,1.0,4,1,15,36,NaN,0,0,0,0,0,0,0,0
29639,15.0,1,2,7,1,1.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29640,15.0,0,4,1,0,3.0,99,1,18,36,2,1,14,312,1,0,1,27,15
29641,19.0,1,3,7,0,2.0,4,0,18,0,0,0,0,0,0,0,0,0,0
29642,15.0,0,3,1,0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0
29643,18.0,0,2,7,1,1.0,1,1,0,84,NaN,1,13,208,1,Not sure,1,20,0
29644,27.5,1,2,1,0,1.0,1,1,0,60,1,1,17,260,0,0,1,0,0
29645,15.0,1,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
29646,42.5,0,4,5,0,1.0,1,1,20,24,NaN,1,25,0,0,0,1,0,0
29647,57.5,1,4,1,0,1.0,1,1,21,5,0,0,0,0,1,0,0,0,0
29648,15.0,1,2,1,1,1.0,99,1,0,1,NaN,0,0,0,0,0,1,0,0
29649,42.5,1,2,1,0,3.0,1,1,15,2,0,1,15,0,0,0,1,30,15
29650,70.0,1,3,1,0,2.0,2,1,17,260,1,0,0,0,0,0,1,0,17
29651,32.5,0,4,1,0,1.0,1,1,24,104,0,1,18,0,0,0,1,0,18
29652,32.5,0,4,1,0,1.0,1,1,17,208,1,1,19,0,1,3,1,2,22
29653,57.5,0,1,1,0,1.0,4,1,16,0,0,1,13,0,0,0,1,1,13
29654,57.5,1,2,2,1,1.0,4,1,20,0,0,1,18,60,0,0,1,30,16
29655,42.5,0,4,1,0,3.0,1,1,0,288,2,1,16,0,0,0,1,0,0
29656,15.0,1,2,1,0,1.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29657,22.5,0,1,1,0,2.0,3,1,16,208,4,1,14,208,0,0,1,30,16
29658,20.0,0,4,2,0,2.0,1,1,13,0,0,1,16,144,0,0,0,0,0
29659,19.0,0,1,1,0,3.0,4,1,17,349,6,1,15,24,0,0,1,0,0
29660,13.0,0,1,7,1,1.0,99,0,21,0,0,0,0,0,0,0,0,0,0
29661,42.5,1,4,1,0,3.0,1,1,20,156,2,1,18,0,0,0,1,0,0
29662,42.5,1,4,1,0,2.0,1,1,12,208,2,1,16,0,0,0,1,0,0
29663,42.5,1,4,1,0,3.0,1,1,0,52,2,0,0,0,0,0,1,0,0
29664,32.5,0,3,2,0,1.0,1,1,0,60,3,0,0,0,0,0,0,0,0
29665,42.5,1,2,1,1,1.0,4,1,19,1,0,0,0,0,0,0,1,0,0
29666,42.5,0,3,1,0,2.0,1,1,13,52,0,1,16,0,0,0,1,0,0
29667,42.5,0,4,1,0,2.0,4,1,19,5,0,1,16,0,0,0,1,0,0
29668,57.5,1,4,1,0,2.0,1,1,0,260,3,1,14,0,0,0,1,0,16
29669,18.0,0,3,1,0,2.0,2,1,19,156,5,1,16,104,1,0,1,0,0
29670,17.0,0,3,1,0,2.0,99,1,15,20,0,0,0,0,1,0,0,0,0
29671,14.0,0,2,7,0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0
29672,32.5,0,1,1,1,1.0,4,1,0,60,3,1,14,0,1,0,1,30,14
29673,22.5,1,2,2,0,2.0,1,1,0,36,2,1,16,48,0,0,1,30,17
29674,42.5,1,2,7,0,2.0,1,1,17,5,0,1,19,0,0,0,0,0,0
29675,24.5,1,4,5,1,2.0,1,1,20,156,4,0,0,0,0,0,1,0,0
29676,19.0,1,1,1,0,3.0,1,1,21,48,9,1,16,5,0,0,0,0,0
29677,17.0,0,4,6,1,2.0,99,1,32,NaN,NaN,1,17,4,0,0,0,0,0
29678,12.0,0,2,7,0,3.0,99,0,16,0,0,0,0,0,0,0,0,0,0
29679,17.0,0,4,1,0,1.0,99,0,14,0,0,0,0,0,0,0,0,0,0
29680,15.0,0,2,1,1,3.0,99,0,0,0,0,0,0,0,0,0,0,0,0
29681,13.0,1,4,1,0,1.0,99,0,23,0,0,0,0,0,0,0,0,0,0
29682,14.0,0,4,1,0,1.0,99,0,18,0,0,0,0,0,0,0,0,0,0
29683,42.5,0,2,7,0,2.0,1,0,18,0,0,0,0,0,0,0,0,0,0
29684,27.5,1,2,7,1,1.0,1,1,12,12,3,1,15,365,0,0,1,30,18
29685,18.0,1,1,1,0,1.0,2,1,17,4,8,0,0,0,0,0,1,0,0
29686,32.5,1,2,1,0,2.0,1,1,21,0,0,1,10,0,0,0,1,30,13
29687,15.0,0,4,1,0,1.0,99,0,12,0,0,0,0,0,0,0,0,0,0
29688,32.5,0,4,1,0,2.0,1,1,19,4,0,0,0,0,0,0,0,0,0
29689,42.5,1,3,1,0,2.0,1,1,18,6,1,0,0,0,0,0,1,0,0
29690,42.5,0,2,2,1,1.0,1,1,0,84,1,0,0,0,1,0,0,0,0
29691,13.0,1,4,1,0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0
29692,70.0,0,4,1,0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0
29693,57.5,0,1,1,0,1.0,1,1,18,0,0,1,16,0,0,0,1,0,15
29694,18.0,1,1,7,1,1.0,3,0,16,0,0,1,17,29,0,0,0,0,0
29695,42.5,0,1,1,1,2.0,2,1,0,4,0,1,16,0,0,0,1,30,17
29696,20.0,0,2,7,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0
29697,16.0,1,4,5,1,2.0,99,0,17,0,0,0,0,0,0,0,0,0,0
29698,27.5,0,2,1,1,1.0,2,0,17,0,0,0,0,0,0,0,0,0,0
29699,13.0,1,3,7,0,2.0,99,1,21,1,0,0,0,0,0,0,0,0,0
29700,42.5,1,4,1,0,2.0,1,1,15,208,1,1,41,12,0,0,0,0,0
29701,42.5,1,4,1,0,1.0,1,1,21,24,2,1,18,0,0,0,1,0,18
29702,42.5,1,4,1,0,2.0,1,1,19,260,2,1,17,0,0,0,1,30,18
29703,42.5,0,1,4,1,1.0,4,1,15,104,12,0,0,0,0,0,0,0,0
29704,18.0,1,4,1,0,2.0,1,1,21,0,0,0,0,0,0,0,0,0,0
29705,42.5,0,3,1,0,1.0,4,1,21,0,0,1,25,0,0,0,0,0,0
29706,70.0,0,4,2,0,1.0,4,1,7,0,0,1,42,0,0,0,0,0,0
29707,18.0,0,3,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
29708,13.0,1,4,1,0,2.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29709,17.0,1,4,1,0,2.0,99,1,21,20,4,1,17,30,0,0,0,0,0
29710,22.5,1,2,1,0,3.0,4,1,16,104,2,1,19,5,0,0,1,0,0
29711,19.0,1,1,7,1,1.0,2,1,13,22,0,1,17,25,0,0,1,0,0
29712,20.0,1,3,1,0,1.0,1,0,14,0,0,0,0,0,0,0,0,0,0
29713,57.5,1,4,7,0,2.0,1,1,15,3,0,1,13,0,0,0,0,0,0
29714,19.0,1,2,1,1,2.0,1,1,0,36,3,1,16,156,0,0,1,0,0
29715,32.5,1,3,1,0,1.0,1,1,21,24,1,1,24,0,0,0,1,0,21
29716,32.5,1,2,1,0,3.0,1,1,0,216,6,0,0,0,0,0,1,0,0
29717,18.0,0,1,1,0,1.0,4,0,17,0,0,0,0,0,0,0,0,0,0
29718,12.0,0,4,6,0,1.0,99,0,18,0,0,0,0,0,0,0,0,0,0
29719,15.0,1,3,1,0,2.0,99,1,0,5,0,0,0,0,0,0,1,0,0
29720,42.5,0,4,7,0,2.0,1,1,15,24,2,1,18,0,0,0,1,0,0
29721,15.0,1,2,4,0,1.0,99,0,1,0,0,0,0,0,NaN,0,0,0,0
29722,70.0,1,2,7,1,1.0,4,1,0,0,0,1,16,0,0,0,1,0,0
29723,42.5,1,3,1,0,2.0,1,1,0,192,4,1,18,0,0,0,1,30,19
29724,24.5,1,3,2,0,3.0,3,0,0,0,0,1,12,300,0,0,1,30,17
29725,15.0,1,3,7,0,1.0,99,0,17,0,0,0,0,0,0,0,0,0,0
29726,20.0,1,4,1,0,1.0,1,1,16,24,2,0,0,0,0,0,1,0,0
29727,27.5,1,2,7,0,2.0,1,1,0,104,6,0,0,0,0,0,1,2,20
29728,20.0,1,1,1,1,2.0,4,1,17,52,5,1,18,12,0,0,1,0,14
29729,22.5,1,2,7,0,1.0,1,1,13,156,3,0,0,0,0,0,0,0,0
29730,42.5,0,1,2,1,1.0,4,1,18,104,1,0,0,0,0,0,1,10,0
29731,57.5,0,2,2,0,3.0,1,1,0,0,0,1,16,0,0,0,1,0,0
29732,42.5,0,2,1,0,1.0,2,1,0,104,6,0,0,0,0,0,0,0,0
29733,57.5,1,3,2,0,2.0,1,1,18,0,0,0,0,0,0,0,1,30,30
29734,57.5,1,2,1,0,3.0,1,1,11,72,2,1,18,0,0,0,1,0,22
29735,16.0,0,1,1,1,2.0,99,1,15,2,2,1,13,363,0,0,1,30,15
29736,14.0,0,4,7,0,2.0,99,0,12,0,0,0,0,0,0,0,0,0,0
29737,14.0,1,2,2,0,2.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29738,24.5,0,4,1,0,2.0,1,1,27,104,1,1,14,24,0,0,1,0,0
29739,21.0,1,4,1,0,2.0,1,1,15,82,12,1,20,52,0,0,0,0,0
29740,70.0,1,2,1,0,2.0,2,1,0,0,0,1,18,0,0,0,0,0,0
29741,70.0,0,2,1,0,3.0,4,0,14,0,0,0,0,0,0,0,0,0,0
29742,15.0,1,4,7,0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0
29743,21.0,1,3,3,0,2.0,2,1,0,57,0,0,0,0,0,0,1,30,19
29744,27.5,1,1,1,0,2.0,4,0,17,0,0,0,0,0,0,0,0,0,0
29745,57.5,0,4,1,0,2.0,1,1,14,0,0,1,18,0,0,0,1,30,18
29746,22.5,1,3,2,0,1.0,2,1,16,104,3,1,14,312,0,0,1,0,0
29747,14.0,1,2,2,1,2.0,99,0,17,0,0,0,0,0,0,0,0,0,0
29748,42.5,0,4,5,0,1.0,1,0,13,0,0,0,0,0,0,0,0,0,0
29749,22.5,1,4,2,0,2.0,2,1,16,208,5,1,12,364,0,0,1,0,0
29750,18.0,1,2,2,0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0
29751,57.5,1,4,2,0,1.0,1,1,15,7,0,0,0,0,0,0,1,0,0
29752,14.0,0,3,1,0,2.0,99,0,16,0,0,0,0,0,0,0,0,0,0
29753,18.0,0,2,1,0,2.0,2,0,0,0,0,0,0,0,0,0,1,0,0
29754,22.5,0,1,1,1,3.0,1,1,18,0,0,0,0,0,0,0,0,0,0
29755,27.5,1,2,7,1,1.0,1,1,21,24,0,0,0,0,0,0,0,0,0
29756,57.5,0,2,7,0,1.0,1,1,21,2,0,0,0,0,0,0,0,0,0
29757,32.5,0,2,7,0,3.0,1,1,18,0,0,0,0,0,0,0,1,0,0
29758,24.5,1,2,7,0,3.0,2,1,0,208,5,1,13,52,0,0,1,20,17
29759,42.5,0,4,1,0,3.0,1,1,14,15,1,0,0,0,0,0,0,0,0
29760,27.5,1,1,1,1,1.0,1,1,17,104,0,0,0,0,0,0,1,0,0
29761,13.0,0,4,1,0,3.0,99,0,16,0,0,0,0,0,0,0,0,0,0
29762,16.0,1,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
29763,16.0,1,2,1,0,1.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29764,12.0,1,1,2,1,1.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29765,18.0,0,4,1,0,1.0,2,1,0,12,0,0,0,0,0,0,0,0,0
29766,14.0,1,4,1,0,2.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29767,13.0,0,2,1,1,1.0,99,0,21,0,0,0,0,0,0,0,0,0,0
29768,17.0,1,4,7,0,1.0,99,0,18,0,0,0,0,0,0,0,0,0,0
29769,22.5,0,3,7,1,3.0,2,1,16,5,5,1,16,5,0,0,1,0,0
29770,57.5,1,4,1,0,3.0,1,1,15,208,2,1,12,0,0,0,1,0,0
29771,13.0,1,4,1,0,3.0,99,0,14,0,0,0,0,0,0,0,0,0,0
29772,12.0,0,4,1,0,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
29773,17.0,0,3,7,1,3.0,99,1,16,5,2,0,0,0,0,0,0,0,0
29774,32.5,0,4,1,0,3.0,1,1,9,104,2,1,17,0,0,0,1,0,0
29775,42.5,0,2,1,0,1.0,2,1,20,10,0,1,16,0,1,0,1,0,19
29776,12.0,1,4,1,0,2.0,99,0,NaN,0,0,0,0,0,0,0,0,0,0
29777,15.0,1,4,6,0,1.0,99,0,18,0,0,0,0,0,0,0,0,0,0
29778,42.5,0,4,1,0,2.0,1,1,23,36,2,1,16,0,0,0,1,0,0
29779,42.5,0,4,1,0,1.0,1,1,14,52,2,1,13,0,0,0,1,0,0
29780,22.5,0,3,5,0,1.0,2,1,16,0,0,1,17,0,0,0,1,0,18
29781,57.5,0,4,1,0,1.0,4,1,21,12,1,1,20,0,0,0,1,0,0
29782,42.5,1,2,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0
29783,22.5,1,4,1,0,1.0,1,1,21,156,6,1,16,0,1,0,1,0,17
29784,42.5,1,2,2,1,1.0,1,1,12,208,NaN,1,18,0,0,0,0,0,0
29785,70.0,0,2,1,0,3.0,4,1,8,120,1,0,0,0,0,0,1,0,45
29786,19.0,0,1,2,1,2.0,1,0,18,0,0,1,16,0,0,0,0,0,0
29787,20.0,1,2,1,0,1.0,1,1,15,24,0,1,16,0,0,0,1,15,17
29788,14.0,0,1,7,1,2.0,99,0,15,0,0,0,0,0,0,0,0,0,0
29789,18.0,1,1,1,0,1.0,2,1,16,14,1,1,17,260,1,10,1,2,0
29790,70.0,0,4,1,0,3.0,4,1,16,0,0,0,0,0,0,0,1,0,18
29791,14.0,1,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
