,Ages,Gender,Income,Race,Government,County,Employment Type,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days,Unprescribed Pain Relievers,Days of UPS in last month,Cigarettes,Cig Friend Offer Chance,Cigs Per Day,Cig Everyday Use Age
28007,13.0,0,2,1,1,2,99,0,0,0,0,0,0,0,0,0,0.0,25,0,0
28008,70.0,0,3,1,0,3,4,1,18,48,1,0,0,0,0,0,,NaN,0,20
28009,27.5,1,2,1,0,1,1,1,14,0,0,1,14,364,1,0,,NaN,0,18
28010,17.0,0,2,7,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28011,42.5,0,4,1,0,3,2,1,16,144,2,1,17,0,0,0,,NaN,0,0
28012,22.5,0,1,1,0,2,1,1,12,24,6,1,16,120,0,0,,NaN,30,16
28013,13.0,1,4,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28014,70.0,1,3,1,0,3,4,1,18,260,1,1,44,0,0,0,,NaN,0,18
28015,32.5,0,1,1,1,3,4,1,20,0,0,1,18,0,0,0,,NaN,23,18
28016,42.5,1,3,1,0,1,1,1,16,21,2,1,16,0,0,0,,NaN,0,26
28017,24.5,1,2,1,0,1,2,1,15,156,3,1,16,260,1,0,,NaN,0,0
28018,20.0,0,4,7,0,1,1,1,19,17,0,0,0,0,0,0,0.0,NaN,0,0
28019,27.5,0,1,1,1,1,4,1,14,10,0,1,14,0,1,0,,NaN,0,15
28020,42.5,0,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28021,14.0,1,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28022,12.0,0,2,4,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28023,15.0,1,4,1,0,1,99,1,15,2,0,0,0,0,0,0,0.0,0,0,0
28024,13.0,1,2,7,1,1,99,1,5,0,0,0,0,0,0,0,0.0,0,0,0
28025,57.5,1,4,1,0,1,1,1,12,52,12,1,18,0,0,0,,NaN,0,0
28026,32.5,0,1,3,1,3,4,1,15,3,0,1,11,240,1,0,,NaN,20,16
28027,24.5,0,1,2,1,1,1,1,21,0,0,0,0,0,0,0,0.0,NaN,0,0
28028,22.5,0,3,6,0,2,1,1,14,104,16,1,16,362,1,0,,NaN,0,16
28029,57.5,1,2,7,0,2,3,1,14,0,0,1,16,104,0,0,,NaN,0,0
28030,27.5,1,2,5,0,1,2,1,21,5,0,0,0,0,0,0,0.0,NaN,0,0
28031,32.5,0,1,1,0,2,1,1,21,1,0,0,0,0,0,0,,NaN,30,17
28032,16.0,0,2,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28033,20.0,0,1,1,0,1,1,1,15,7,0,1,18,364,0,0,,NaN,0,0
28034,22.5,0,4,2,0,1,1,1,17,96,3,1,16,348,1,0,0.0,NaN,0,0
28035,32.5,1,3,1,0,2,1,1,15,52,4,1,15,260,1,0,,NaN,30,18
28036,14.0,0,3,7,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28037,32.5,0,3,1,0,3,1,1,16,260,2,0,0,0,0,0,0.0,NaN,0,0
28038,17.0,1,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28039,17.0,1,3,7,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28040,20.0,0,2,2,1,1,3,1,16,2,0,1,16,0,0,0,0.0,NaN,0,0
28041,42.5,0,2,1,1,3,1,1,21,24,2,0,0,0,0,0,,NaN,0,0
28042,22.5,0,4,1,0,1,1,1,16,104,4,1,16,208,0,0,,NaN,1,0
28043,27.5,0,2,1,1,3,1,1,14,72,3,1,11,0,1,0,,NaN,30,15
28044,18.0,1,2,7,0,2,3,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28045,27.5,1,3,7,0,1,1,1,16,240,0,1,16,312,0,0,,NaN,6,0
28046,42.5,1,4,1,0,1,4,1,15,208,2,1,16,260,0,0,,NaN,20,20
28047,13.0,1,4,1,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28048,22.5,0,2,1,0,2,1,1,15,156,10,1,16,25,1,0,,NaN,30,16
28049,32.5,1,3,2,1,1,3,1,18,6,4,1,17,0,0,0,,NaN,0,0
28050,22.5,1,3,7,0,1,3,1,18,156,5,0,0,0,1,0,,NaN,0,0
28051,24.5,0,2,1,0,3,1,1,16,3,0,1,14,364,0,0,,NaN,30,16
28052,18.0,0,4,7,0,1,2,1,13,48,NaN,1,15,0,0,0,0.0,NaN,0,0
28053,24.5,0,2,1,0,2,1,1,25,5,1,0,0,0,0,0,0.0,NaN,0,0
28054,32.5,0,2,1,0,1,1,1,16,24,1,1,30,78,0,0,,NaN,0,20
28055,24.5,1,4,1,0,1,2,1,17,180,3,1,18,156,0,0,,NaN,1,0
28056,20.0,0,4,5,0,1,1,1,17,52,4,1,18,12,0,0,0.0,NaN,0,0
28057,24.5,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28058,57.5,1,1,7,0,1,1,1,22,Not sure,0,0,0,0,0,0,,NaN,0,0
28059,70.0,1,2,1,0,3,2,1,17,0,0,0,0,0,0,0,,NaN,3,20
28060,16.0,1,4,5,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28061,42.5,0,3,2,1,2,1,1,12,7,0,1,16,0,0,0,,NaN,30,32
28062,32.5,1,2,1,0,3,1,1,24,0,0,0,0,0,0,0,0.0,NaN,0,0
28063,14.0,1,4,1,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28064,27.5,1,1,1,1,3,4,1,21,10,0,0,0,0,0,0,,NaN,0,0
28065,42.5,1,2,1,0,2,1,1,15,260,2,1,20,1,0,0,0.0,NaN,0,0
28066,12.0,0,1,7,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28067,70.0,1,3,7,0,1,1,1,17,0,0,0,0,0,0,0,0.0,NaN,0,0
28068,42.5,0,3,1,0,2,1,1,17,0,0,1,15,0,1,0,,NaN,0,12
28069,22.5,0,3,1,0,3,1,1,18,0,0,0,0,0,0,0,0.0,NaN,0,0
28070,42.5,0,1,7,1,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28071,24.5,0,3,1,0,2,2,1,20,2,0,0,0,0,0,0,0.0,NaN,0,0
28072,42.5,1,2,7,0,2,4,1,12,3,0,1,13,0,0,0,,NaN,0,0
28073,32.5,1,4,1,0,1,2,1,20,52,NaN,1,21,364,1,0,,NaN,0,20
28074,27.5,1,2,1,0,2,1,1,15,104,2,1,15,156,0,0,,NaN,0,0
28075,32.5,1,2,1,0,3,1,1,18,36,3,1,18,0,0,0,,NaN,30,18
28076,14.0,0,4,7,0,1,99,0,0,0,0,0,0,0,NaN,0,0.0,0,0,0
28077,42.5,1,4,1,0,1,1,1,19,208,3,1,22,0,0,0,,NaN,0,17
28078,22.5,0,2,7,0,1,1,1,18,52,2,1,21,2,0,0,,NaN,0,0
28079,57.5,0,4,1,0,3,2,1,16,24,1,0,0,0,0,0,,NaN,0,0
28080,57.5,1,1,7,0,2,4,1,40,72,0,0,0,0,0,0,0.0,NaN,0,0
28081,27.5,0,4,1,0,1,4,1,17,260,2,1,22,12,0,0,0.0,NaN,0,0
28082,32.5,0,2,2,1,1,1,1,18,24,1,1,16,0,0,0,0.0,NaN,0,0
28083,42.5,0,4,2,0,2,1,1,20,0,0,0,0,0,0,0,0.0,NaN,0,0
28084,42.5,1,2,2,0,1,1,1,24,156,3,1,21,0,0,0,,NaN,10,0
28085,12.0,1,2,1,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28086,42.5,0,2,7,0,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28087,15.0,1,1,2,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28088,57.5,0,1,2,1,1,3,1,15,208,2,1,15,1,0,0,,NaN,7,15
28089,14.0,0,2,1,1,3,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28090,70.0,1,2,1,1,1,4,1,17,0,0,0,0,0,0,0,,NaN,0,0
28091,42.5,1,2,2,0,2,1,1,15,260,3,1,16,24,0,0,,NaN,30,17
28092,19.0,0,1,1,0,2,1,1,18,0,0,0,0,0,1,0,0.0,NaN,0,0
28093,42.5,0,4,1,0,1,1,1,18,156,4,1,20,0,0,0,,NaN,0,0
28094,17.0,0,3,1,0,3,99,1,16,1,0,1,17,1,0,0,0.0,0,0,0
28095,70.0,1,2,7,1,1,4,1,17,0,0,0,0,0,0,0,,NaN,0,0
28096,42.5,1,4,1,0,1,1,1,18,24,2,0,0,0,0,0,0.0,NaN,0,0
28097,19.0,0,1,1,0,3,4,1,14,20,2,1,15,0,0,0,,NaN,3,0
28098,13.0,1,2,1,1,2,99,0,0,0,0,0,0,0,0,0,0.0,25,0,0
28099,27.5,1,2,6,0,1,1,1,5,96,3,1,9,364,0,0,,NaN,30,14
28100,42.5,0,2,1,0,3,1,1,17,5,1,0,0,0,0,0,,NaN,0,0
28101,27.5,1,3,1,0,3,3,1,15,56,0,1,12,0,1,0,,NaN,0,18
28102,13.0,1,4,2,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28103,13.0,1,2,7,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28104,27.5,1,2,7,1,2,4,1,13,7,0,1,8,0,0,0,,NaN,30,18
28105,13.0,1,1,1,1,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28106,19.0,0,4,1,0,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28107,14.0,0,1,1,1,3,99,1,13,52,0,0,0,0,1,0,0.0,0,0,0
28108,32.5,0,4,1,0,2,4,1,18,7,2,1,18,0,0,0,0.0,NaN,0,0
28109,70.0,0,4,1,0,1,4,1,18,36,1,0,0,0,0,0,0.0,NaN,0,0
28110,42.5,1,4,7,0,1,1,1,21,52,4,1,18,260,0,0,,NaN,20,44
28111,42.5,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28112,57.5,0,1,1,0,1,4,1,24,52,2,0,0,0,0,0,,NaN,0,0
28113,42.5,0,2,1,1,2,1,1,15,156,2,1,15,72,0,0,,NaN,30,16
28114,42.5,0,4,1,0,1,1,1,18,96,1,1,19,0,0,0,,NaN,0,0
28115,42.5,0,2,7,0,2,1,1,16,104,7,1,15,0,0,0,,NaN,0,0
28116,22.5,0,2,7,0,2,1,1,11,120,4,1,12,0,0,0,,NaN,0,14
28117,32.5,0,4,1,0,1,4,1,17,6,1,1,17,0,0,0,,NaN,0,18
28118,32.5,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0,,NaN,30,13
28119,14.0,0,2,7,1,3,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28120,22.5,1,2,1,0,2,1,1,12,50,1,1,13,0,0,0,,NaN,0,17
28121,18.0,0,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28122,57.5,1,4,1,0,3,1,1,17,52,1,0,0,0,0,0,0.0,NaN,0,0
28123,16.0,0,4,1,0,1,99,0,0,0,0,1,13,24,1,0,,NaN,25,0
28124,27.5,1,1,6,1,2,4,1,13,104,12,0,0,0,0,0,,NaN,30,16
28125,13.0,0,4,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28126,42.5,0,4,1,1,1,1,1,17,260,1,1,20,0,0,0,,NaN,0,0
28127,32.5,1,1,2,1,3,1,1,18,208,1,1,15,36,1,0,,NaN,30,17
28128,22.5,1,3,1,0,2,1,1,21,104,1,0,0,0,0,0,0.0,NaN,0,0
28129,57.5,0,2,1,1,1,4,1,18,3,0,0,0,0,0,0,0.0,NaN,0,0
28130,20.0,0,1,2,0,2,2,1,18,24,6,0,0,0,0,0,,NaN,0,0
28131,24.5,1,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28132,32.5,1,3,1,0,3,1,1,21,52,1,1,18,0,0,0,,NaN,0,0
28133,42.5,1,2,7,0,1,1,1,18,104,6,1,NaN,NaN,0,0,,NaN,3,20
28134,32.5,0,2,1,0,2,1,1,18,120,3,1,20,0,0,0,,NaN,0,0
28135,18.0,0,4,5,0,2,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28136,12.0,0,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,25,0,0
28137,17.0,0,1,6,1,2,99,1,17,1,2,1,15,NaN,0,0,0.0,0,0,0
28138,19.0,1,2,5,0,2,2,1,18,1,0,0,0,0,0,0,0.0,NaN,0,0
28139,27.5,1,1,2,1,1,3,1,21,24,4,0,0,0,0,0,,NaN,3,0
28140,32.5,0,2,1,1,2,2,1,19,2,2,1,17,0,0,0,,NaN,0,0
28141,70.0,0,1,6,0,3,4,1,21,1,0,0,0,0,0,0,0.0,NaN,0,0
28142,16.0,1,4,5,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28143,19.0,0,4,1,0,1,1,1,17,0,0,1,17,0,0,0,,NaN,3,18
28144,16.0,1,4,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28145,17.0,1,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28146,42.5,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28147,42.5,0,3,1,0,3,4,1,16,48,3,1,20,0,0,0,,NaN,0,18
28148,42.5,1,3,1,0,2,1,1,16,104,1,1,12,0,1,0,,NaN,0,14
28149,27.5,0,4,5,0,1,1,1,15,8,0,0,0,0,0,0,,NaN,0,0
28150,57.5,1,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28151,42.5,0,4,5,0,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28152,16.0,0,2,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28153,70.0,1,4,1,0,1,4,1,21,24,1,0,0,0,0,0,,NaN,0,16
28154,22.5,0,1,1,1,2,4,1,18,0,0,0,0,0,0,0,,NaN,0,0
28155,17.0,0,4,5,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28156,12.0,0,1,1,1,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28157,17.0,1,1,7,0,2,99,1,13,156,5,1,16,75,0,0,,NaN,0,0
28158,16.0,1,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28159,57.5,0,1,1,1,3,4,1,25,0,0,0,0,0,0,0,,NaN,0,23
28160,42.5,1,4,1,0,2,1,1,17,2,1,1,13,0,0,0,,NaN,0,0
28161,24.5,0,2,1,0,2,1,1,14,0,0,1,14,364,0,0,,NaN,7,0
28162,15.0,1,2,1,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28163,42.5,0,3,1,0,2,4,1,16,3,0,0,0,0,0,0,,NaN,0,0
28164,15.0,0,3,6,0,3,99,1,14,0,0,0,0,0,0,0,0.0,0,0,0
28165,42.5,1,4,5,0,1,1,1,20,4,0,0,0,0,0,0,,NaN,0,0
28166,42.5,1,4,1,0,2,1,1,13,6,2,1,16,24,0,0,,NaN,0,0
28167,20.0,0,2,1,1,1,4,1,17,0,0,0,0,0,0,0,0.0,NaN,0,0
28168,27.5,0,2,1,0,1,1,1,20,48,1,0,0,0,0,0,0.0,NaN,0,0
28169,22.5,0,2,1,0,1,2,1,17,48,1,0,0,0,0,0,0.0,NaN,0,0
28170,15.0,0,4,5,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28171,42.5,1,4,5,0,1,1,1,21,24,1,0,0,0,0,0,0.0,NaN,0,0
28172,32.5,1,2,1,0,2,2,1,16,1,0,1,14,364,1,0,,NaN,30,17
28173,57.5,0,2,7,0,3,1,1,16,0,0,1,16,0,0,0,,NaN,0,0
28174,42.5,0,2,1,0,2,1,1,29,24,1,1,16,0,0,0,,NaN,10,20
28175,32.5,0,2,1,0,1,1,1,14,52,3,1,18,0,0,0,,NaN,30,15
28176,42.5,0,1,1,1,1,3,1,19,0,0,1,20,0,0,0,,NaN,0,0
28177,15.0,1,2,1,0,3,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28178,16.0,0,4,1,0,1,99,1,15,8,NaN,0,0,0,0,0,,NaN,0,0
28179,70.0,1,4,1,0,2,2,1,18,260,0,0,0,0,0,0,0.0,NaN,0,0
28180,42.5,0,4,2,0,1,1,1,17,104,2,1,15,1,0,0,,NaN,0,0
28181,27.5,0,1,1,0,1,1,1,16,208,5,1,16,364,0,0,,NaN,2,0
28182,14.0,1,1,2,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28183,42.5,1,3,1,0,1,1,1,15,0,0,1,16,0,1,0,,NaN,15,16
28184,32.5,1,3,5,0,2,1,1,27,24,0,0,0,0,0,0,0.0,NaN,0,0
28185,57.5,0,3,1,0,1,1,1,13,12,NaN,1,15,0,1,0,,NaN,0,30
28186,42.5,1,4,2,0,1,1,1,20,15,2,1,20,4,0,0,,NaN,3,24
28187,14.0,0,4,7,1,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28188,57.5,1,4,1,0,1,1,1,15,0,0,1,15,0,0,0,,NaN,7,15
28189,42.5,0,2,2,0,2,1,1,21,144,NaN,1,18,0,0,0,0.0,NaN,0,0
28190,42.5,0,4,2,0,1,1,1,18,0,0,1,18,0,0,0,,NaN,30,18
28191,27.5,0,2,7,1,2,1,1,12,10,NaN,1,12,0,0,0,,NaN,30,12
28192,42.5,0,4,1,0,3,1,1,14,363,2,0,0,0,0,0,0.0,NaN,0,0
28193,32.5,1,4,1,0,1,1,1,16,104,3,0,0,0,0,0,,NaN,0,17
28194,27.5,1,3,1,0,1,1,1,17,10,4,1,16,15,0,0,,NaN,0,0
28195,42.5,1,3,1,0,2,1,1,NaN,104,2,0,0,0,0,0,,NaN,30,Not sure
28196,16.0,0,3,1,0,3,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28197,42.5,1,4,1,0,2,1,1,18,156,2,1,16,0,0,0,0.0,NaN,0,0
28198,12.0,1,4,1,0,1,99,0,0,0,0,0,0,0,NaN,NaN,0.0,0,0,0
28199,20.0,0,3,1,0,3,3,1,17,72,4,1,17,260,1,6,,NaN,4,0
28200,70.0,1,4,7,0,1,4,1,15,208,2,0,0,0,0,0,,NaN,0,16
28201,42.5,0,3,1,0,3,1,1,20,104,1,1,34,104,0,0,,NaN,0,0
28202,70.0,0,2,1,0,1,4,1,20,12,0,0,0,0,0,0,,NaN,0,0
28203,42.5,0,4,2,0,1,1,1,27,104,1,1,17,0,0,0,,NaN,0,28
28204,42.5,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28205,27.5,0,2,1,0,2,1,1,16,156,4,1,16,1,0,0,,NaN,30,16
28206,15.0,0,2,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28207,21.0,1,2,5,0,3,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28208,17.0,0,2,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28209,42.5,1,2,7,0,1,4,1,16,0,0,0,0,0,0,0,0.0,NaN,0,0
28210,14.0,0,2,7,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28211,57.5,1,2,2,1,3,4,1,17,0,0,1,16,60,0,0,,NaN,0,0
28212,42.5,0,2,1,1,3,1,1,21,0,0,0,0,0,0,0,,NaN,5,23
28213,32.5,1,4,1,0,1,1,1,18,24,1,0,0,0,0,0,0.0,NaN,0,0
28214,42.5,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28215,32.5,0,3,2,0,2,4,1,21,52,0,0,0,0,0,0,,NaN,0,0
28216,57.5,1,2,1,0,2,1,1,15,208,4,1,15,3,1,0,,NaN,30,18
28217,24.5,1,1,5,0,2,2,1,13,52,3,1,22,3,0,0,,NaN,30,23
28218,57.5,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28219,27.5,1,2,1,0,1,1,1,12,156,4,1,12,52,0,0,,NaN,10,13
28220,57.5,0,4,1,0,3,1,1,14,104,1,0,0,0,0,0,0.0,NaN,0,0
28221,24.5,0,4,1,0,1,4,1,18,72,6,0,0,0,0,0,0.0,NaN,0,0
28222,42.5,1,4,1,0,2,1,1,12,10,0,1,19,0,0,0,,NaN,30,19
28223,32.5,0,2,7,0,2,4,1,15,10,1,0,0,0,0,0,0.0,NaN,0,0
28224,22.5,0,1,2,1,1,4,1,16,12,NaN,1,16,12,0,0,,NaN,12,0
28225,12.0,1,1,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28226,18.0,1,4,1,0,2,2,1,15,52,4,1,15,52,1,0,0.0,NaN,0,0
28227,42.5,1,4,1,0,2,2,1,12,20,4,1,14,0,1,0,,NaN,0,15
28228,24.5,1,2,1,0,2,1,1,21,156,3,0,0,0,0,0,,NaN,0,0
28229,42.5,0,1,2,1,3,4,0,0,0,0,0,0,0,0,0,,NaN,4,26
28230,70.0,1,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28231,19.0,1,1,7,1,2,1,0,0,0,0,1,18,0,0,0,0.0,NaN,0,0
28232,14.0,1,2,1,1,3,99,0,0,0,0,0,0,0,0,0,,NaN,0,0
28233,27.5,1,2,5,0,1,1,1,16,208,2,1,16,100,1,0,,NaN,0,0
28234,42.5,0,1,2,1,1,4,1,32,0,0,0,0,0,0,0,0.0,NaN,0,0
28235,13.0,0,2,7,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28236,57.5,1,4,1,0,3,4,1,6,0,0,1,14,0,1,0,,NaN,0,0
28237,24.5,0,1,2,1,1,3,1,NaN,Not sure,0,1,Not sure,NaN,0,0,,NaN,15,18
28238,27.5,0,4,1,0,1,1,1,15,60,2,1,14,0,1,0,,NaN,0,0
28239,70.0,0,1,1,0,3,4,1,17,104,1,0,0,0,0,0,,NaN,0,0
28240,57.5,0,4,1,0,2,1,1,19,208,1,0,0,0,0,0,0.0,NaN,0,0
28241,14.0,1,4,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28242,42.5,1,3,1,1,2,4,1,21,72,0,0,0,0,0,0,,NaN,0,10
28243,14.0,1,3,2,0,1,99,1,13,3,1,1,14,2,0,0,0.0,25,0,0
28244,22.5,1,2,3,0,3,1,1,16,10,NaN,1,14,12,0,0,,NaN,0,0
28245,12.0,0,4,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28246,42.5,0,3,1,0,1,1,1,16,36,2,0,0,0,0,0,0.0,NaN,0,0
28247,42.5,1,4,7,0,2,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28248,32.5,1,3,6,0,1,1,1,22,104,3,0,0,0,0,0,0.0,NaN,0,0
28249,32.5,1,2,1,1,3,1,1,14,15,1,1,15,364,1,0,,NaN,0,0
28250,21.0,1,4,1,0,2,1,1,12,260,4,0,0,0,0,0,,NaN,20,17
28251,27.5,0,3,1,0,3,4,1,25,0,0,0,0,0,0,0,0.0,NaN,0,0
28252,57.5,0,4,1,0,1,1,1,14,312,2,1,15,0,0,0,,NaN,0,0
28253,70.0,0,2,1,0,1,4,1,NaN,Not sure,1,0,0,0,0,0,,NaN,0,0
28254,42.5,0,2,1,0,1,2,1,21,4,2,0,0,0,0,0,0.0,NaN,0,0
28255,21.0,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28256,24.5,0,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28257,24.5,0,3,5,0,1,1,1,13,156,1,1,15,0,0,0,,NaN,0,0
28258,57.5,0,2,1,1,2,4,1,12,12,1,1,15,0,0,0,,NaN,0,11
28259,32.5,0,2,2,0,2,4,1,11,0,0,0,0,0,0,0,0.0,NaN,0,0
28260,70.0,0,2,1,0,2,4,1,16,0,0,1,20,0,0,0,,NaN,0,18
28261,42.5,1,4,1,0,1,1,1,15,208,4,1,23,168,0,0,,NaN,0,28
28262,20.0,0,4,5,0,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28263,32.5,0,4,1,0,2,2,1,17,52,1,1,18,0,0,0,,NaN,0,0
28264,42.5,0,3,1,0,1,1,1,17,208,1,1,17,156,0,0,,NaN,0,15
28265,32.5,0,4,1,1,2,4,1,15,0,0,1,15,5,1,30,,NaN,30,16
28266,42.5,0,4,1,0,1,1,1,19,30,2,0,0,0,0,0,0.0,NaN,0,0
28267,20.0,1,4,5,0,2,1,1,19,24,0,0,0,0,0,0,,NaN,NaN,0
28268,32.5,0,4,1,0,1,4,1,16,48,2,1,19,0,0,0,0.0,NaN,0,0
28269,22.5,1,4,1,0,3,2,1,21,24,0,0,0,0,0,0,0.0,NaN,0,0
28270,57.5,1,2,1,1,2,1,1,21,0,0,1,19,0,0,0,,NaN,30,16
28271,70.0,1,3,1,0,3,4,1,18,0,0,0,0,0,0,0,,NaN,0,0
28272,57.5,1,4,2,0,1,1,1,17,52,2,0,0,0,0,0,0.0,NaN,0,0
28273,42.5,1,4,1,0,1,1,1,18,156,2,0,0,0,0,0,,NaN,0,0
28274,70.0,1,2,1,0,2,4,1,18,208,1,0,0,0,0,0,,NaN,0,0
28275,57.5,0,4,1,0,1,4,1,15,260,1,1,21,15,0,0,,NaN,0,0
28276,27.5,0,2,7,1,1,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28277,17.0,1,1,7,0,1,99,1,16,0,0,1,15,260,0,0,0.0,25,0,0
28278,32.5,0,2,7,0,2,4,1,21,104,2,1,16,0,0,0,,NaN,0,0
28279,24.5,0,2,7,0,3,1,1,21,12,2,0,0,0,0,0,0.0,NaN,0,0
28280,42.5,0,4,5,0,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28281,18.0,1,2,1,0,3,1,1,17,2,NaN,0,0,0,0,0,0.0,NaN,0,0
28282,17.0,0,4,5,0,1,99,1,17,1,0,0,0,0,0,0,0.0,25,0,0
28283,22.5,1,3,1,0,1,1,1,19,84,5,0,0,0,0,0,,NaN,1,0
28284,15.0,0,4,1,0,2,99,1,15,1,NaN,0,0,0,0,0,0.0,25,0,0
28285,16.0,0,4,1,0,2,99,1,16,26,NaN,1,15,0,0,0,,NaN,6,16
28286,13.0,1,4,1,0,2,99,1,12,107,0,0,0,0,0,0,,NaN,0,0
28287,70.0,0,3,5,0,2,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28288,17.0,0,4,5,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28289,27.5,0,2,5,1,1,2,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28290,57.5,0,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28291,21.0,1,3,1,0,1,2,1,18,60,1,0,0,0,0,0,,NaN,1,0
28292,42.5,0,2,1,0,2,1,1,13,60,2,1,13,0,0,0,,NaN,0,13
28293,42.5,0,1,2,1,2,4,0,0,0,0,0,0,0,0,0,,NaN,28,24
28294,22.5,1,2,2,1,1,2,1,6,12,1,1,16,3,1,0,,NaN,0,0
28295,19.0,1,4,7,0,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
28296,32.5,1,1,1,1,1,1,1,12,168,3,1,13,208,1,0,,NaN,30,16
28297,24.5,0,2,1,0,1,1,1,18,312,1,0,0,0,0,0,0.0,NaN,0,0
28298,15.0,0,1,7,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
28299,57.5,0,2,7,0,3,1,1,16,52,6,0,0,0,0,0,,NaN,30,13
